,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды
1045,2022-04-08 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25,55,3.8,3.2,59,244,0.2,25,59,3.8,3.2,62,130,0.2,96,27.965,0,35
1046,2022-04-08 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,41,8,34,55,3.8,3.2,60,249,0.2,34,59,3.8,3.2,62,135,0.2,116,36.22,0,35
1047,2022-04-08 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,15,55,3.8,3.2,59,145,0.2,15,56,3.8,3.2,59,128,0.2,136,44.745,0,35
1048,2022-04-08 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,15,56,3.8,3.2,59,136,0.2,15,58,3.8,3.2,60,125,0.2,155,52.947,0,35
1049,2022-04-08 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.8,56.3,3.8,3.2,59.6,135.2,0.2,28.8,58.1,3.8,3.2,60.1,124.4,0.2,175,61.54,0,35
1050,2022-04-08 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.3,55.3,3.8,3.2,59,135.3,0.2,23.3,55.1,3.8,3.2,59,122.9,0.2,191,68.282,0,35
1051,2022-04-08 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,26.3,57.7,3.8,3.2,60.9,135.9,0.2,26.6,59.9,3.8,3.2,62.6,125.5,0.2,204,73.609,0,35
1052,2022-04-08 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.7,59.3,3.8,3.2,63.4,229.2,0.2,23.7,56.8,3.8,3.2,59.6,122.5,0.2,226,82.167,0,35
1053,2022-04-08 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.6,56.5,3.8,3.2,63.4,136.9,0.2,27.8,56.5,3.8,3.2,59.2,123.1,0.2,117,36.642,0,35
1054,2022-04-08 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.3,55.8,3.8,3.2,59.8,136.1,0.2,25.7,57.2,3.8,3.2,57.1,123.8,0.2,134,43.885,0,35
1055,2022-04-08 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.3,56,3.8,3.2,59.7,136.3,0.2,30.6,57.6,3.8,3.2,60.7,124.5,0.2,155,52.947,0,35
1056,2022-04-09 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.1,55.2,3.8,3.2,59.2,237,0.2,27.4,59.3,3.8,3.2,62.2,127.8,0.2,194,69.525,0,35
1057,2022-04-09 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,14.1,55.9,3.8,3.2,59.1,136.1,0.2,15.7,60.6,3.8,3.2,63.6,156.7,0.2,86,23.993,0,35
1058,2022-04-09 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,0,0,0,0,0,0,0,17.6,55.7,3.8,3.2,60.4,222.8,0.2,107,32.462,0,35
1059,2022-04-09 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,0,0,0,0,0,0,0,14.9,54,3.8,3.2,60.8,238.1,0.2,128,41.314,0,35
1060,2022-04-09 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.8,61.2,3.8,3.2,64.7,133.9,0.2,27.3,60.1,3.8,3.2,62.3,127.5,0.2,146,49.058,0,35
1061,2022-04-09 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.8,59.5,3.8,3.2,63.7,140.8,0.2,33.1,58.7,3.8,3.2,61.3,124.9,0.2,165,57.258,0,35
1062,2022-04-09 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.2,57.7,3.8,3.2,62.3,233.4,0.2,31.2,57.7,3.8,3.2,60.5,123.8,0.2,185,65.773,0,35
1063,2022-04-09 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,14.4,61.2,3.8,3.2,65.9,250.8,0.2,18.1,56.2,3.8,3.2,60.3,123.7,0.2,205,74.012,0,35
1064,2022-04-09 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.8,57.8,3.8,3.2,63.2,241.3,0.2,29.2,57.2,3.8,3.2,60.2,123.5,0.2,225,81.794,0,35
1065,2022-04-09 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,31.1,61.7,3.8,3.2,66.4,193.8,0.2,27.2,55.4,3.8,3.2,58.9,185.4,0.2,104,31.224,0,35
1066,2022-04-09 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,13.5,59.8,3.8,3.2,63.9,142.9,0.2,14.3,56.1,3.8,3.2,59.2,121.4,0.2,123,39.182,0,35
1067,2022-04-10 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.6,56.9,3.8,3.2,60.4,193,0.2,27.9,57.2,3.8,3.2,59.4,124.2,0.2,156,53.379,0,35
1068,2022-04-10 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,61.1,3.8,3.2,64.6,147.7,0.2,27.8,57.4,3.8,3.2,59.6,123.4,0.2,175,61.54,0,35
1069,2022-04-10 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,26.9,59.7,3.8,3.2,63.8,142,0.2,27.5,57.3,3.8,3.2,60.1,124.2,0.2,194,69.525,0,35
1070,2022-04-10 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,19.5,57.6,3.8,3.2,61.4,138.6,0.2,21.4,56.5,3.8,3.2,59.6,148.5,0.2,93,26.761,0,35
1071,2022-04-10 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.8,59.4,3.8,3.2,64,251.9,0.2,27.9,57.9,3.8,3.2,60.9,124.9,0.2,111,34.125,0,35
1072,2022-04-10 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.7,57.6,3.8,3.2,61.7,240.4,0.2,30.5,58.1,3.8,3.2,60.4,124.3,0.2,132,43.027,0,35
1073,2022-04-10 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.8,60.2,3.8,3.2,65.1,154.6,0.2,32.3,57.9,3.8,3.2,61.1,125.2,0.2,150,50.786,0,35
1074,2022-04-10 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.4,57.1,3.8,3.2,60.9,137.5,0.2,25.1,57.3,3.8,3.2,60.4,124.1,0.2,169,58.975,0,35
1075,2022-04-10 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,20.6,56.6,3.8,3.2,60.6,244.4,0.2,23.6,58.2,3.8,3.2,60.9,245.6,0.2,189,67.449,0,35
1076,2022-04-10 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,23.7,58.2,3.8,3.2,62.2,144,0.2,24,57.5,3.8,3.2,60,123.4,0.2,211,76.403,0,35
1077,2022-04-10 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,26.3,56.4,3.8,3.2,60.1,243.2,0.2,27.1,57.6,3.8,3.2,60.3,123.8,0.2,88,24.777,0,35
1078,2022-04-11 00:00:00,5.5,13,5,13,65,3,57,50,73,0.8,52,53,38,8,26.2,57.1,3.8,3.2,60.8,139.3,0.2,26.1,57.2,3.8,3.2,59.8,119.4,0.2,115,35.8,0,35
1079,2022-04-11 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,13.1,57.1,3.8,3.2,62.1,146.8,0.2,13.7,56.1,3.8,3.2,59.3,124.2,0.2,153,52.083,0,35
1080,2022-04-11 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,23.1,58.4,3.8,3.2,61.8,144.1,0.2,24.9,56.8,3.8,3.2,59.2,124.1,0.2,163,56.397,0,35
1081,2022-04-11 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.2,58.8,3.8,3.2,62.1,146.9,0.2,25.7,59.6,3.8,3.2,62.6,241.7,0.2,181,64.087,0,35
1082,2022-04-11 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,23.6,59.5,3.8,3.2,63.1,174.9,0.2,25.5,58.7,3.8,3.2,61.7,236.7,0.2,66,16.127,0,35
1083,2022-04-11 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,55.6,3.8,3.2,58.9,135.4,0.2,27.4,57.2,3.8,3.2,59.6,122.5,0.2,86,23.993,0,35
1084,2022-04-11 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,17.3,58.2,3.8,3.2,60.2,139.5,0.2,14.8,57.7,3.8,3.2,60.1,120.4,0.2,114,35.38,0,35
1085,2022-04-11 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,13.9,54.9,3.8,3.2,58.5,145.5,0.2,15.1,57.9,3.8,3.2,61.2,156.6,0.2,131,42.598,0,35
1086,2022-04-11 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,56.3,3.8,3.2,59.6,136.5,0.2,27.3,60,3.8,3.2,62.6,127.1,0.2,147,49.49,0,35
1087,2022-04-11 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.9,56,3.8,3.2,61.1,139.6,0.2,25.6,58.8,3.8,3.2,62.6,131,0.2,172,60.26,0,35
1088,2022-04-11 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.9,57.7,3.8,3.2,62,247.5,0.2,31.1,60.1,3.8,3.2,63.2,135.9,0.2,64,15.772,0,35
1089,2022-04-12 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,17.2,57.2,3.8,3.2,60.7,138.2,0.2,18.8,57.2,3.8,3.2,59.4,123.6,0.2,112,34.542,0,35
1090,2022-04-12 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.9,56.9,3.8,3.2,60.4,139.2,0.2,26.2,60.8,3.8,3.2,59.3,147,0.2,129,41.741,0,35
1091,2022-04-12 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30,55.8,3.8,3.2,59.4,137.1,0.2,30.3,60.8,3.8,3.2,63.5,147.7,0.2,151,51.219,0,35
1092,2022-04-12 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.5,59.1,3.8,3.2,62.1,138,0.2,27.9,59.1,3.8,3.2,62.1,131.1,0.2,170,59.404,0,35
1093,2022-04-12 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27,59.1,3.8,3.2,63.1,146.5,0.2,27.4,59.8,3.8,3.2,63.1,136.3,0.2,186,66.193,0,35
1094,2022-04-12 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.5,57,3.8,3.2,61.6,140.7,0.2,28.3,60,3.8,3.2,63.5,149.6,0.2,204,73.609,0,35
1095,2022-04-12 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27,56.4,3.8,3.2,59.2,168.3,0.2,27.4,58.1,3.8,3.2,62,164.3,0.2,69,17.567,0,35
1096,2022-04-12 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.1,56.5,3.8,3.2,60.4,239.6,0.2,29.7,57.7,3.8,3.2,60.7,122.6,0.2,81,22.056,0,35
1097,2022-04-12 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,23,57.9,3.8,3.2,61.7,135.6,0.2,25.1,54.7,3.8,3.2,59.7,123.8,0.2,108,32.877,0,35
1098,2022-04-12 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.2,59.1,3.8,3.2,62.2,127.3,0.2,30.3,56,3.8,3.2,60,145.9,0.2,125,40.033,0,35
1099,2022-04-12 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.2,59.1,3.8,3.2,62.2,127.3,0.2,30.3,56,3.8,3.2,60,145.9,0.2,125,40.033,0,35
1100,2022-04-13 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.4,58.5,3.8,3.2,62,142.3,0.2,26.2,60.2,3.8,3.2,62.9,132.6,0.2,188,67.031,0,35
1101,2022-04-13 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.4,56.3,3.8,3.2,60.3,138,0.2,28.8,58.8,3.8,3.2,61.6,127.1,0.2,206,74.413,0,35
1102,2022-04-13 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,33.2,56.6,3.8,3.2,59.8,138.9,0.2,34.1,58.8,3.8,3.2,60.9,127.5,0.2,76,20.157,0,35
1103,2022-04-13 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.3,58.6,3.8,3.2,60.9,139.2,0.2,28.4,57.8,3.8,3.2,61.1,125.3,0.2,94,27.161,0,35
1104,2022-04-13 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.7,56.9,3.8,3.2,60.1,138.5,0.2,25.4,58.3,3.8,3.2,60.9,124.7,0.2,120,37.909,0,35
1105,2022-04-13 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,36.8,56,3.8,3.2,61.4,139.9,0.2,35.8,56.4,3.8,3.2,60.8,124.5,0.2,136,44.745,0,35
1106,2022-04-13 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,19.4,58.8,3.8,3.2,61.8,140.5,0.2,14.8,58.3,3.8,3.2,61.8,124.6,0.2,159,54.673,0,35
1107,2022-04-13 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.3,57.6,3.8,3.2,61.8,246.5,0.2,31.4,59.5,3.8,3.2,62.2,126.1,0.2,176,61.966,0,35
1108,2022-04-13 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.5,60.3,3.8,3.2,62.8,246.7,0.2,30.1,60.3,3.8,3.2,62.9,128.1,0.2,193,69.112,0,35
1109,2022-04-13 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28,59.1,3.8,3.2,63.8,167.3,0.2,27.8,59.6,3.8,3.2,62.6,132.8,0.2,223,81.042,0,35
1110,2022-04-13 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.8,56.1,3.8,3.2,59.9,135.8,0.2,26.9,60.4,3.8,3.2,63.4,141.4,0.2,73,19.037,0,35
1111,2022-04-14 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.8,57.7,3.8,3.2,61.4,244.2,0.2,27,60.8,3.8,3.2,63.5,140,0.2,115,35.8,0,35
1112,2022-04-14 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,23.8,57.7,3.8,3.2,61.3,139.5,0.2,24.3,59.4,3.8,3.2,62,124.5,0.2,139,46.037,0,35
1113,2022-04-14 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,17.4,58,3.8,3.2,61.5,139.9,0.2,19.4,59.5,3.8,3.2,61.8,127.1,0.2,163,56.397,0,35
1114,2022-04-14 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.6,58.4,3.8,3.2,62,144.3,0.2,33,58.3,3.8,3.2,63,125.2,0.2,174,61.114,0,35
1115,2022-04-14 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,16,60.5,3.8,3.2,62.8,247.3,0.2,14,59.7,3.8,3.2,62.7,128,0.2,198,71.171,0,35
1116,2022-04-14 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.5,55.3,3.8,3.2,59.1,134.9,0.2,29.5,56.3,3.8,3.2,59.1,122,0.2,216,78.361,0,35
1117,2022-04-14 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,15.1,57,3.8,3.2,56.9,133.7,0.2,13.9,55.4,3.8,3.2,59.5,122.3,0.2,111,34.125,0,35
1118,2022-04-14 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,14.7,59.6,3.8,3.2,63,145.3,0.2,16.3,60,3.8,3.2,62.7,135.6,0.2,128,41.314,0,35
1119,2022-04-14 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,20.1,56.6,3.8,3.2,59.7,136.3,0.2,17.2,56.6,3.8,3.2,60.4,144.2,0.2,147,49.49,0,35
1120,2022-04-14 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,22.2,58.2,3.8,3.2,61.8,127.3,0.2,22.4,58.2,3.8,3.2,60.5,132.2,0.2,163,56.397,0,35
1121,2022-04-14 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.4,57.2,3.8,3.2,61.1,137,0.2,29.1,57.7,3.8,3.2,60.5,122.9,0.2,183,64.932,0,35
1122,2022-04-15 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,26.5,59.3,3.8,3.2,63.1,145.7,0.2,26,58.2,3.8,3.2,60.7,122.7,0.2,105,31.636,0,35
1123,2022-04-15 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.3,59.3,3.8,3.2,62.8,141.8,0.2,26.2,57.8,3.8,3.2,60.2,122.9,0.2,123,39.182,0,35
1124,2022-04-15 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,13.8,57.8,3.8,3.2,61.9,138.5,0.2,14.8,56.6,3.8,3.2,59.8,122.4,0.2,150,50.786,0,35
1125,2022-04-15 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,24.5,58.6,3.8,3.2,62.8,144.6,0.2,26.1,57.2,3.8,3.2,57.2,120.3,0.2,165,57.258,0,35
1126,2022-04-15 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,59.7,3.5,3.2,63.6,148.6,0.2,29.4,57.3,3.3,3.2,59.9,119.4,0.2,179,63.24,0,35
1127,2022-04-15 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.4,59.3,3.5,3.2,63.4,146.9,0.2,28.3,57.1,3.4,3.1,59.7,119.8,0.2,203,73.205,0,35
1128,2022-04-15 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,27.8,58.2,3.6,3.2,61.9,134.4,0.2,27.8,60.8,3.4,3.1,63.6,147.7,0.2,222,80.663,0,35
1129,2022-04-15 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25,58.6,3.2,3.1,62.8,139.8,0.2,26.2,60.2,3.3,3,62.9,126.9,0.2,114,35.38,0,35
1130,2022-04-15 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.2,54.2,3.5,3.2,59,139.8,0.2,28,57,3.4,3.1,59.8,126.9,0.2,137,45.176,0,35
1131,2022-04-15 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.6,58.8,3.3,3.1,62.8,141.5,0.2,30.1,58.8,3.3,3.1,59.8,121,0.2,154,52.515,0,35
1132,2022-04-15 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.8,58.2,3.4,3.1,62.7,253.6,0.2,29.6,57.6,3.4,3.1,61,234.5,0.2,177,62.391,0,35
1133,2022-04-16 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,26.7,59.4,3.4,3.1,63.1,248.2,0.2,27,59.7,3.4,3.1,62.6,129.2,0.2,211,76.403,0,35
1134,2022-04-16 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,18.6,59.7,3.8,3.2,63.3,148.1,0.2,19.1,59.9,3.8,3.2,61.9,124.4,0.2,95,27.563,0,35
1135,2022-04-16 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,31.5,59.3,3.8,3.2,63.1,148.8,0.2,30.1,58.3,3.8,3.2,61,124.2,0.2,115,35.8,0,35
1136,2022-04-16 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.9,58.2,3.8,3.2,62.7,143.3,0.2,31.7,57.8,3.8,3.2,60.3,122.5,0.2,133,43.456,0,35
1137,2022-04-16 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,32.9,58.2,3.8,3.2,62.7,143.3,0.2,31.7,57.8,3.8,3.2,60.3,122.5,0.2,149,50.354,0,35
1138,2022-04-16 10:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,58.4,3.4,3.3,62.2,140.3,0.2,29,57.2,3.5,3.2,122.2,122.5,0.2,172,60.26,0,35
1139,2022-04-16 12:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,58.4,3.4,3.3,62.2,140.3,0.2,29,57.2,3.5,3.2,122.2,122.5,0.2,190,67.866,0,35
1140,2022-04-16 14:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,28.3,58.4,3.4,3.3,62.2,140.3,0.2,29,57.2,3.5,3.2,122.2,122.5,0.2,208,75.213,0,35
1141,2022-04-16 16:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.6,60.3,3.5,3.2,64,159.4,0.2,26.5,58.2,3.4,3.2,61.1,123.8,0.2,133,43.456,0,35
1142,2022-04-16 18:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25.6,60.3,3.5,3.2,64,159.4,0.2,26.5,58.2,3.4,3.2,61.1,123.8,0.2,102,30.403,0,35
1143,2022-04-16 20:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,30.4,55.8,3.5,3.2,60.1,139.1,0.2,29.9,56.4,3.4,3.2,59.5,126.3,0.2,124,39.607,0,35
1144,2022-04-17 00:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29,55.2,3.5,3.2,59.6,252.3,0.2,29,55.7,3.4,3.2,58.3,123.6,0.2,158,54.242,0,35
1145,2022-04-17 02:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,25,57.5,3.8,3.2,61.3,256.9,0.2,25.4,55.6,3.8,3.2,58.2,123.6,0.2,176,61.966,0,35
1146,2022-04-17 04:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,22.4,59,3.5,3.2,62.3,150.5,0.2,24.7,60.1,3.5,3.2,62.7,172.7,0.2,135,44.315,0,35
1147,2022-04-17 06:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,22.4,59,3.5,3.2,62.3,150.5,0.2,24.7,60.1,3.5,3.2,62.7,172.7,0.2,97,28.369,0,35
1148,2022-04-17 08:00:00,5.5,13,5,13,65,3,57,53,73,0.8,52,53,38,8,29.5,55.1,3.5,3.3,59.3,138,0.2,31.9,58.4,3.4,3.1,61.2,127.8,0.2,115,35.8,0,35
1149,2022-04-17 10:00:00,5.5,13,5,13,66,3,57,52,73,0.8,52,52,38,8,27.6,57.9,3.3,3.1,62.5,170.9,0.2,27.4,57.9,3.2,3,61.7,230.4,0.2,133,43.456,0,35
1150,2022-04-17 12:00:00,5.5,13,5,13,66,3,57,52,73,0.8,52,52,38,8,27.6,57.9,3.3,3.1,62.5,158.2,0.2,27.4,57.9,3.2,3,61.7,121.8,0.2,149,50.354,0,35
1151,2022-04-17 14:00:00,5.5,13,5,13,65,3,57,52,73,0.8,52,53,38,8,27.7,57,3.5,3.2,61.2,249.4,0.2,26.9,57.1,3.4,3.1,59.6,122.3,0.2,177,62.391,0,35
1152,2022-04-17 16:00:00,5.5,13,5,13,65,3,57,52,73,0.8,52,53,38,8,22.4,58.5,3.4,3.2,61.2,136.3,0.2,18.9,55.8,3.5,3.3,59.2,124,0.2,194,69.525,0,35
1153,2022-04-17 18:00:00,5.5,13,5,13,65,3,57,52,73,0.8,52,53,38,8,26.3,55,3.6,3.2,58.3,135.7,0.2,26.5,59.4,3.6,3.2,62.1,131.4,0.2,211,76.403,0,35
1154,2022-04-17 20:00:00,5.5,13,5,13,65,3,57,52,73,0.8,52,53,38,8,26,55.6,3.6,3.2,59.1,137.2,0.2,26.6,55.9,3.6,3.2,58.3,122.1,0.2,80,21.673,0,35
1155,2022-04-18 00:00:00,5.5,13,5,13,65,3,57,52,73,0.8,52,53,38,8,26.5,58.1,3.6,3.2,61.4,141.8,0.2,26.6,57.1,3.6,3.2,60.2,123.6,0.2,118,37.064,0,35
1156,2022-04-18 02:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,23.7,55.8,3.6,3.2,60.8,140.6,0.2,23.4,56.6,3.6,3.2,60.4,123.6,0.2,146,49.058,0,35
1157,2022-04-18 04:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,30.7,55.8,3.6,3.2,59.1,157.4,0.2,31.5,56.4,3.6,3.2,59,125.1,0.2,163,56.397,0,35
1158,2022-04-18 06:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,30.7,55.8,3.6,3.2,59.1,157.4,0.2,31.5,56.4,3.6,3.2,59,125.1,0.2,72,18.667,0,35
1159,2022-04-18 08:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,30.7,55.8,3.6,3.2,59.1,148.8,0.2,31.5,56.4,3.6,3.2,59,127.3,0.2,93.6,26.761,0,35
1160,2022-04-18 10:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,26.5,54.3,3.7,3.2,58.1,129.7,0.2,26.4,55.3,3.6,3.1,58.4,119.3,0.2,120,37.909,0,35
1161,2022-04-18 12:00:00,5.5,14,5,13,65,3,57,53,73,0.8,52,50,38,8,26.5,54.3,3.7,3.2,58.1,131,0.2,26.4,55.3,3.6,3.1,58.4,120.4,0.2,139,46.037,0,35
1162,2022-04-18 14:00:00,5.5,14,5,14,65,3,57,52,72,0.8,52,48,38,8,30.7,57.4,3.6,3.2,61.1,130.5,0.2,28.9,57.4,3.5,3.1,59.9,120.7,0.2,158,54.242,0,35
1163,2022-04-18 16:00:00,5.5,14,5,14,65,3,57,52,73,0.8,52,48,38,8,25.6,55.2,3.5,3.3,59.1,242.5,0.2,27.2,59.8,3.6,3.3,62.6,138,0.2,176,61.966,0,35
1164,2022-04-18 18:00:00,5.5,14,5,14,65,3,57,52,73,0.8,52,50,38,8,29.9,56.7,3.4,3.2,61.8,144.8,0.2,28.4,55.7,3.4,3.1,59.5,122.7,0.2,193,69.112,0,35
