YY-MM-DD HH:00,Место отбора,"Сод. Cl соед., мг/дм3","Сод. воды, % масс "
2021-01-01 02:00,КСУ БЕН-4,105.8,0.26
2021-01-01 04:00,КСУ БЕН 8,105.8,0.26
2021-01-01 06:00,КСУ БЕН 2,105.8,0.3
2021-01-01 08:00,КСУ БЕН 6,110.8,0.3
2021-01-01 10:00,КСУ БЕН1,110.8,0.3
2021-01-01 12:00,КСУ БЕН -4,126.6,0.3
2021-01-01 14:00,КСУ БЕН 6,126.6,0.4
2021-01-01 16:00,КСУ БЕН 9,67.8,0.4
2021-01-01 18:00,КСУ БЕН -3,67.8,0.24
2021-01-01 20:00,КСУ БЕН-5,126.7,0.24
2021-01-01 22:00,КСУ БЕН-9,126.7,0.27
2021-01-02 00:00,КСУ БЕН-3,174.6,0.27
2021-01-02 02:00,КСУ БЕН-6,174.6,0.27
2021-01-02 04:00,КСУ БЕН-1,172.8,0.27
2021-01-02 06:00,КСУ БЕН-5,172.8,0.3
2021-01-02 08:00,КСУ БЕН 8,176.8,0.3
2021-01-02 10:00,КСУ БЕН-3,176.8,0.3
2021-01-02 12:00,КСУ БЕН 6,204.4,0.3
2021-01-02 14:00,КСУ БЕН-1,243.3,0.2
2021-01-02 16:00,КСУ БЕН 4,218.6,0.2
2021-01-02 18:00,КСУ БЕН 8,218.6,0.3
2021-01-02 20:00,КСУ БЕН-2,204.7,0.3
2021-01-02 22:00,КСУ БЕН-6,204.7,0.4
2021-01-03 00:00,КСУ БЕН-9,211.6,0.4
2021-01-03 02:00,КСУ БЕН-4,211.6,0.4
2021-01-03 04:00,КСУ БЕН-7,229.3,0.4
2021-01-03 06:00,КСУ БЕН-2,229.3,0.4
2021-01-03 08:00,КСУ БЕН-7,204.7,0.4
2021-01-03 10:00,КСУ БЕН 9,233.1,0.27
2021-01-03 12:00,КСУ БЕН 4,190.1,0.3
2021-01-03 14:00,КСУ БЕН-7,203.1,0.3
2021-01-03 16:00,КСУ БЕН 2,160.3,0.3
2021-01-03 18:00,КСУ БЕН 5,209.7,0.4
2021-01-03 20:00,КСУ БЕН 9,180.5,0.4
2021-01-03 22:00,КСУ БЕН 3,180.5,0.2
2021-01-04 00:00,КСУ БЕН-7,202.2,0.2
2021-01-04 02:00,КСУ БЕН-2,202.2,0.4
2021-01-04 04:00,КСУ БЕН-5,181.3,0.4
2021-01-04 06:00,КСУ БЕН 9,181.3,0.3
2021-01-04 08:00,КСУ БЕН-3,290,0.3
2021-01-04 10:00,КСУ БЕН 7,199.8,0.3
2021-01-04 12:00,КСУ БЕН 2,199.8,0.3
2021-01-04 14:00,КСУ БЕН 5,185.4,0.3
2021-01-04 16:00,КСУ БЕН 9,191.1,0.3
2021-01-04 18:00,КСУ БЕН 3,173.8,0.3
2021-01-04 20:00,КСУ БЕН-7,174.8,0.3
2021-01-04 22:00,КСУ БЕН-1,174.8,0.3
2021-01-05 00:00,КСУ БЕН-5,199.8,0.3
2021-01-05 02:00,КСУ БЕН-9,199.8,0.3
2021-01-05 04:00,КСУ БЕН-3,178.8,0.3
2021-01-05 06:00,КСУ БЕН-7,178.8,0.3
2021-01-05 08:00,КСУ БЕН 1,200.6,0.3
2021-01-05 10:00,КСУ БЕН 5,177,0.3
2021-01-05 12:00,КСУ  БЕН 9,165.3,0.3
2021-01-05 14:00,КСУ БЕН 3,168.4,0.3
2021-01-05 16:00,КСУ БЕН 7,168.4,0.23
2021-01-05 18:00,КСУ БЕН1,176.8,0.23
2021-01-05 20:00,КСУ БЕН-5,176.8,0.3
2021-01-05 22:00,КСУ БЕН-8,176.8,0.4
2021-01-06 00:00,КСУ БЕН-3 ,192.4,0.4
2021-01-06 02:00,КСУ БЕН-6,192.4,0.27
2021-01-06 04:00,КСУ БЕН-1,190.7,0.27
2021-01-06 06:00,КСУ БЕН-5,190.7,0.21
2021-01-06 08:00,КСУ БЕН 8,185.6,0.21
2021-01-06 10:00,КСУ БЕН 3,185.6,0.3
2021-01-06 12:00,КСУ БЕН 7,163.9,0.3
2021-01-06 14:00,КСУ БЕН 1,140,0.27
2021-01-06 16:00,КСУ БЕН 5,140,0.3
2021-01-06 18:00,КСУ БЕН 8,155.1,0.3
2021-01-06 20:00,КСУ БЕН-2,155.1,0.24
2021-01-06 22:00,КСУ БЕН-6,181.4,0.24
2021-01-07 00:00,КСУ БЕН-1,181.4,0.3
2021-01-07 02:00,КСУ БЕН-4,179,0.3
2021-01-07 04:00,КСУ БЕН-7,179,0.27
2021-01-07 06:00,КСУ БЕН-2,175.8,0.27
2021-01-07 08:00,КСУ БЕН 5,175.8,0.3
2021-01-07 10:00,КСУ БЕН 1,168.1,0.3
2021-01-07 12:00,КСУ БЕН  5,168.1,0.4
2021-01-07 14:00,КСУ БЕН 8,173.3,0.21
2021-01-07 16:00,КСУ БЕН 2,170.6,0.27
2021-01-07 18:00,КСУ БЕН 6,186.3,0.27
2021-01-07 20:00,КСУ БЕН-9,186.3,0.27
2021-01-07 22:00,КСУ БЕН-4,193.5,0.27
2021-01-08 00:00,КСУ БЕН-8,193.5,0.3
2021-01-08 02:00,КСУ БЕН-2,175,0.3
2021-01-08 04:00,КСУ БЕН-6,175,0.18
2021-01-08 06:00,КСУ БЕН-1,155.7,0.18
2021-01-08 08:00,КСУ БЕН-4,155.7,0.3
2021-01-08 10:00,КСУ БЕН-8,159.6,0.3
2021-01-08 12:00,КСУ БЕН-2,159.6,0.3
2021-01-08 14:00,КСУ БЕН-6,172.4,0.3
2021-01-08 16:00,КСУ БЕН-1,172.4,0.3
2021-01-08 18:00,КСУ БЕН-5,165.5,0.3
2021-01-08 20:00,КСУ БЕН-8,165.5,0.4
2021-01-08 22:00,КСУ БЕН-3,154.2,0.4
2021-01-09 00:00,КСУ БЕН-7,154.2,0.27
2021-01-09 02:00,КСУ БЕН-2,150.5,0.27
2021-01-09 04:00,КСУ БЕН-6,150.5,0.24
2021-01-09 06:00,КСУ БЕН-9,165.3,0.24
2021-01-09 08:00,КСУ БЕН-3,165.3,0.23
2021-01-09 10:00,КСУ БЕН-7,156.3,0.23
2021-01-09 12:00,КСУ БЕН-2,156.3,0.24
2021-01-09 14:00,КСУ БЕН-5,152.9,0.24
2021-01-09 16:00,КСУ БЕН-9,152.9,0.27
2021-01-09 18:00,КСУ БЕН-3,147.3,0.27                                                
2021-01-09 20:00,КСУУ БЕН-7,147.3,0.3
2021-01-09 22:00,КСУ БЕН-3,149.9,0.3
2021-01-10 00:00,КСУ БЕН-6,149.9,0.3
2021-01-10 02:00,КСУ БЕН-4,154.5,0.3
2021-01-10 04:00,КСУ БЕН-5,154.5,0.3
2021-01-10 06:00,КСУ БЕН-8,150.9,0.3
2021-01-10 08:00,КСУ БЕН-3,150.9,0.3
2021-01-10 10:00,КСУ БЕН-6,130.3,0.3
2021-01-10 12:00,КСУ БЕН-8,130.3,0.3
2021-01-10 14:00,КСУ БЕН-9,33.5,0.3
2021-01-10 16:00,КСУ БЕН-2,33.5,0.2
2021-01-10 18:00,КСУ БЕН-5,62.5,0.2
2021-01-10 20:00,КСУ БЕН-8,62.5,0.3
2021-01-10 22:00,КСУ БЕН-3,121.8,0.3
2021-01-11 00:00,КСУ БЕН-6,121.8,0.3
2021-01-11 02:00,КСУ БЕН-4,235.3,0.3
2021-01-11 04:00,КСУ БЕН-6,235.3,0.4
2021-01-11 06:00,КСУ БЕН-9,175.9,0.4
2021-01-11 08:00,КСУ БЕН-4,175.9,0.3
2021-01-11 10:00,КСУ БЕН-8,148.1,0.3
2021-01-11 12:00,КСУ БЕН-2,148.1,0.4
2021-01-11 14:00,КСУ БЕН-5,151.4,0.4
2021-01-11 16:00,КСУ БЕН-9,151.4,0.4
2021-01-11 18:00,КСУ БЕН-4,151.4,0.4
2021-01-11 20:00,КСУ БЕН-7,151.4,0.4
2021-01-11 22:00,КСУ БЕН-3,157.9,0.4
2021-01-12 00:00,КСУ БЕН-6,157.9,0.3
2021-01-12 02:00,КСУ БЕН-1,125.1,0.3
2021-01-12 04:00,КСУ БЕН-5,125.1,0.3
2021-01-12 06:00,КСУ БЕН-7,104,0.3
2021-01-12 08:00,КСУ БЕН-3,104,0.3
2021-01-12 10:00,КСУ БЕН-6,159.8,0.3
2021-01-12 12:00,КСУ БЕН-1,159.8,0.3
2021-01-12 14:00,КСУ БЕН-4,147.5,0.3
2021-01-12 16:00,КСУ БЕН-8,147.5,0.3
2021-01-12 18:00,КСУ БЕН-2,164.5,0.3
2021-01-12 20:00,КСУ БЕН-5,164.5,0.24
2021-01-12 22:00,КСУ БЕН-1,144.6,0.24
2021-01-13 00:00,КСУ БЕН-4,144.6,0.3
2021-01-13 02:00,КСУ БЕН-8,147,0.3
2021-01-13 04:00,КСУ БЕН-3,147,0.4
2021-01-13 06:00,КСУ БЕН-6,185.3,0.4
2021-01-13 08:00,КСУ БЕН-1,185.3,0.4
2021-01-13 10:00,КСУ БЕН-6,149.7,0.4
2021-01-13 12:00,КСУ БЕН-9,166.6,0.4
2021-01-13 14:00,КСУ БЕН-4,169.8,0.4
2021-01-13 16:00,КСУ БЕН-9,169.8,0.4
2021-01-13 18:00,КСУ БЕН-2,155,0.4
2021-01-13 20:00,КСУ БЕН-6,155,0.3
2021-01-13 22:00,КСУ БЕН-9,152.6,0.3
2021-01-14 00:00,КСУ БЕН-5,152.6,0.3
2021-01-14 02:00,КСУ БЕН-8,96.7,0.3
2021-01-14 04:00,КСУ БЕН-3,96.7,0.2
2021-01-14 05:00,КСУ БЕН-5,183.1,0.2
2021-01-14 06:00,КСУ БЕН-7,202.9,0.3
2021-01-14 07:00,КСУ БЕН-9,123.8,0.3
2021-01-14 08:00,КСУ БЕН-1,98.3,0.1
2021-01-14 09:00,КСУ БЕН-3,90.5,0.1
2021-01-14 10:00,КСУ БЕН-5,90.5,0.2
2021-01-14 12:00,КСУ БЕН-9,140.8,0.2
2021-01-14 14:00,КСУ БЕН-4,140.8,0.2
2021-01-14 16:00,КСУ БЕН-8,91.2,0.2
2021-01-14 18:00,КСУ БЕН-2,91.2,0.2
2021-01-14 20:00,КСУ БЕН-7,87.06,0.2
2021-01-14 22:00,КСУ БЕН-2,87.06,0.3
2021-01-15 00:00,КСУ БЕН-7,125.8,0.3
2021-01-15 02:00,КСУ БЕН-8,125.8,0.27
2021-01-15 04:00,КСУ БЕН-7,86.6,0.27
2021-01-15 06:00,КСУ БЕН-2,189.2,0.3
2021-01-15 08:00,КСУ БЕН 8,160.3,0.3
2021-01-15 10:00,КСУ БЕН 3,104.8,0.3
2021-01-15 12:00,КСУ БЕН 8,104.8,0.3
2021-01-15 14:00,КСУ БЕН 3,161,0.3
2021-01-15 16:00,КСУ БЕН 7,161,0.4
2021-01-15 18:00,КСУ БЕН 2,126.2,0.4
2021-01-15 22:00,КСУ БЕН 9,126.2,0.3
2021-01-16 00:00,КСУ БЕН 3,74.6,0.3
2021-01-16 02:00,КСУ БЕН-8,74.6,0.4
2021-01-16 04:00,КСУ БЕН-9,97.1,0.4
2021-01-16 06:00,КСУ БЕН 4,97.1,0.3
2021-01-16 10:00,КСУ БЕН 3,138.9,0.3
2021-01-16 12:00,КСУ БЕН 9,138.9,0.3
2021-01-16 14:00,КСУ БЕН 3,176.8,0.3
2021-01-16 16:00,КСУ БЕН 6,176.8,0.3
2021-01-16 18:00,КСУ БЕН 3,164.8,0.3
2021-01-16 22:00,КСУ БЕН 1,164.8,0.3
2021-01-17 00:00,КСУ БЕН 5,164.8,0.3
2021-01-17 02:00,КСУ БЕН-9,195.4,0.3
2021-01-17 04:00,КСУ БЕН 4,176.1,0.3
2021-01-17 06:00,КСУ БЕН 8,176.1,0.3
2021-01-17 10:00,КСУ БЕН 7,182.5,0.3
2021-01-17 14:00,КСУ БЕН 6,165.7,0.3
2021-01-17 16:00,КСУ БЕН 2,165.7,0.3
2021-01-17 18:00,КСУ БЕН 6,201.3,0.3
2021-01-17 22:00,КСУ БЕН 3,163.2,0.27
2021-01-18 00:00,КСУ БЕН 8,162.3,0.27
2021-01-18 02:00,КСУ БЕН-9,162.3,0.24
2021-01-18 04:00,КСУ БЕН 6,158.5,0.24
2021-01-18 06:00,КСУ БЕН 1,158.5,0.21
2021-01-18 10:00,КСУ БЕН 1 ,158.7,0.21
2021-01-18 14:00,КСУ БЕН 9,184.9,0.21
2021-01-18 16:00,КСУ БЕН 4,184.9,0.2
2021-01-18 18:00,КСУ БЕН ,154.1,0.2
2021-01-19 00:00,КСУ БЕН 1,153.5,0.2
2021-01-19 02:00,КСУ БЕН-5,153.5,0.3
2021-01-19 06:00,КСУ БЕН 3,142.5,0.3
2021-01-19 10:00,КСУ БЕН 4,114,0.3
2021-01-19 12:00,КСУ БЕН 7 ,114,0.3
2021-01-19 14:00,КСУ БЕН 2,108.2,0.3
2021-01-19 16:00,КСУ БЕН 6,108.2,0.3
2021-01-19 18:00,КСУ БЕН 1,118.4,0.3
2021-01-19 22:00,КСУ БЕН  8,118.4,0.3
2021-01-20 00:00,КСУу БЕН 3,161.4,0.3
2021-01-20 02:00,КСУ БЕН-7,161.4,0.2
2021-01-20 04:00,КСУ БЕН 2,173,0.2
2021-01-20 06:00,КСУ БЕН 6,173,0.3
2021-01-20 10:00,КСУ БЕН 5,155.2,0.3
2021-01-20 12:00,КСУ БЕН 9,155.2,0.18
2021-01-20 14:00,КСУ БЕН 4,170.2,0.18
2021-01-20 16:00,КСУ БЕН 8,170.2,0.3
2021-01-20 18:00,КСУ БЕН 3,148.7,0.3
2021-01-20 21:00,КСУ БЕН 8,162.1,0.27
2021-01-20 22:00,КСУ БЕН 1,177.7,0.4
2021-01-21 00:00,КСУ БЕН 5,149.4,0.3
2021-01-21 02:00,КСУ БЕН-8,149.4,0.3
2021-01-21 04:00,КСУ БЕН 3,140.1,0.3
2021-01-21 06:00,КСУ БЕН 6,145,0.3
2021-01-21 07:00,КСУ БЕН 8,172.3,0.3
2021-01-21 08:00,КСУ БЕН 1,188.4,0.24
2021-01-21 10:00,КСУ БЕН 6,241.8,0.24
2021-01-21 12:00,КСУ БЕН 1,214.6,0.24
2021-01-21 14:00,КСУ БЕН 4,170.8,0.4
2021-01-21 16:00,КСУ БЕН 9,170.8,0.3
2021-01-21 18:00,КСУ БЕН 3,163.8,0.3
2021-01-21 20:00,КСУ БЕН 7,174.8,0.3
2021-01-21 22:00,КСУ БЕН 1,174.8,0.27
2021-01-22 00:00,КСУ БЕН 5,169.6,0.27
2021-01-22 02:00,КСУ БЕН-8,169.6,0.27
2021-01-22 04:00,КСУ БЕН 3,165.2,0.27
2021-01-22 06:00,КСУ БЕН 7,165.2,0.27
2021-01-22 10:00,КСУ БЕН 7,178.1,0.27
2021-01-22 12:00,КСУ БЕН 2,178.1,0.5
2021-01-22 14:00,КСУ БЕН 6,193.3,0.2
2021-01-22 16:00,КСУ БЕН 9,161.4,0.2
2021-01-22 18:00,КСУ БЕН 4,158.2,0.2
2021-01-22 22:00,КСУ БЕН 3,158.2,0.27
2021-01-23 00:00,КСУ БЕН 7,168.7,0.27
2021-01-23 02:00,КСУ БЕН-1,168.7,0.4
2021-01-23 04:00,КСУ БЕН-6,192.3,0.4
2021-01-23 06:00,КСУ БЕН-1,192.3,0.3
2021-01-23 10:00,КСУ БЕН 9,207.9,0.3
2021-01-23 12:00,КСУ БЕН 4,207.9,0.4
2021-01-23 14:00,КСУ БЕН 8,158.7,0.4
2021-01-23 18:00,КСУ БЕН 7,189.2,0.4
2021-01-23 22:00,КСУ БЕН 5,189.2,0.3
2021-01-24 00:00,КСУ БЕН 9,176,0.3
2021-01-24 02:00,КСУ БЕН-4,176,0.4
2021-01-24 04:00,КСУ БЕН-7,186.3,0.4
2021-01-24 06:00,КСУ БЕН-3,186.3,0.4
2021-01-24 10:00,КСУ БЕН 2,195.7,0.4
2021-01-24 12:00,КСУ БЕН 6,195.7,0.3
2021-01-24 14:00,КСУ БЕН 1,151.6,0.3
2021-01-24 16:00,КСУ БЕН 5,151.6,0.3
2021-01-24 18:00,КСУ БЕН 8,124.8,0.3
2021-01-24 22:00,КСУ БЕН 7,113.7,0.2
2021-01-25 00:00,КСУ БЕН 2,120,0.2
2021-01-25 02:00,КСУ БЕН-6,120,0.2
2021-01-25 04:00,КСУ БЕН-1,111.7,0.2
2021-01-25 06:00,КСУ БЕН-5,111.7,0.2
2021-01-25 10:00,КСУ БЕН 4,118.7,0.2
2021-01-25 12:00,КСУ БЕН 9,93.6,0.2
2021-01-25 14:00,КСУ БЕН 4,93.6,0.18
2021-01-25 16:00,КСУ БЕН 7,95.9,0.18
2021-01-25 18:00,КСУ БЕН 3,95.9,0.15
2021-01-25 22:00,КСУ БЕН 9,86.7,0.15
2021-01-26 00:00,КСУ БЕН 5,95.6,0.15
2021-01-26 02:00,КСУ БЕН-2,95.6,0.2
2021-01-26 04:00,КСУ БЕН-3,83,0.2
2021-01-26 06:00,КСУ БЕН-7,83,0.2
2021-01-26 10:00,КСУ БЕН 6,89.7,0.2
2021-01-26 12:00,КСУ БЕН 2,89.7,0.3
2021-01-26 14:00,КСУ БЕН 6,80,0.3
2021-01-26 16:00,КСУ БЕН 1,80,0.15
2021-01-26 18:00,КСУ БЕН 5,114,0.15
2021-01-26 22:00,КСУ БЕН 4,114,0.24
2021-01-27 00:00,КСУ БЕН 8,111.7,0.24
2021-01-27 02:00,КСУ БЕН-3,111.7,0.12
2021-01-27 04:00,КСУ БЕН-7,72.9,0.12
2021-01-27 06:00,КСУ БЕН-2,72.9,0.12
2021-01-27 10:00,КСУ БЕН-1,64.8,0.12
2021-01-27 12:00,КСУ БЕН-,64.8,0.12
2021-01-27 14:00,КСУ БЕН-1,69.3,0.12
2021-01-27 16:00,КСУ БЕН-5,66.2,0.1
2021-01-27 18:00,КСУ БЕН-9,62.5,0.1
2021-01-27 20:00,КСУ БЕН-4,55.8,0.1
2021-01-27 22:00,КСУ БЕН-7,66.6,0.1
2021-01-28 00:00,КСУ БЕН-2,66.3,0.1
2021-01-28 02:00,КСУ БЕН-6,84.4,0.06
2021-01-28 04:00,КСУ БЕН-2,84.7,0.2
2021-01-28 06:00,КСУ БЕН-5,67.3,0.06
2021-01-28 08:00,КСУ БЕН-9,82.9,0.2
2021-01-28 10:00,КСУ БЕН-4,79.4,0.2
2021-01-28 12:00,КСУ БЕН-1,73.2,0.1
2021-01-28 14:00,КСУ БЕН-5,70.9,0.15
2021-01-28 16:00,КСУ БЕН-,75.1,0.12
2021-01-28 18:00,КСУ БЕН-4,80.3,0.2
2021-01-28 20:00,КСУ БЕН-8,79.7,0.15
2021-01-28 22:00,КСУ БЕН-3,66.7,0.15
2021-01-29 00:00,КСУ БЕН-6,70.1,0.1
2021-01-29 02:00,КСУ БЕН-2,62.5,0.15
2021-01-29 04:00,КСУ БЕН-6,73.4,0.18
2021-01-29 06:00,КСУ БЕН-9,57.7,0.2
2021-01-29 08:00,КСУ БЕН-4,70.7,0.18
2021-01-29 10:00,КСУ БЕН-9,75.1,0.18
2021-01-29 12:00,КСУ БЕН-4,66.4,0.12
2021-01-29 14:00,КСУ БЕН-7,65.82,0.18
2021-01-29 16:00,КСУ БЕН-2,72.3,0.21
2021-01-29 18:00,КСУ БЕН-6,69.33,0.3
2021-01-29 20:00,КСУ БЕН-9,76.18,0.15
2021-01-29 22:00,КСУ БЕН -5,76.18,0.09
2021-01-30 00:00,КСУ БЕН -9,54.4,0.09
2021-01-30 02:00,КСУ БЕН-3,54.4,0.06
2021-01-30 04:00,КСУ БЕН 6,57.5,0.06
2021-01-30 06:00,КСУ БЕН 1,57.5,0.12
2021-01-30 08:00,КСУ БЕН 5,55.4,0.12
2021-01-30 10:00,КСУ БЕН 9,55.4,0.2
2021-01-30 12:00,КСУ БЕН 4,73.8,0.2
2021-01-30 14:00,КСУ БЕН 9,73.8,0.2
2021-01-30 16:00,КСУ БЕН 3,87.1,0.2
2021-01-30 18:00,КСУ БЕН 6,87.1,0.1
2021-01-30 20:00,КСУ БЕН 8,90.7,0.1
2021-01-30 22:00,КСУ БЕН 4,90.7,0.27
2021-01-31 00:00,КСУ БЕН 8,90.7,0.27
2021-01-31 02:00,КСУ БЕН-3,90.7,0.27
2021-01-31 04:00,КСУ БЕН 6,98.3,0.27
2021-01-31 06:00,КСУ БЕН 1,98.3,0.21
2021-01-31 10:00,КСУ БЕН 9,98.3,0.15
2021-01-31 12:00,КСУ БЕН 5,95.7,0.15
2021-01-31 14:00,КСУ БЕН 8,95.7,0.21
2021-01-31 16:00,КСУ БЕН 3,98.3,0.21
2021-01-31 18:00,КСУ БЕН 7,88.5,0.21
2021-01-31 22:00,КСУ БЕН 5,88.5,0.1
2021-02-01 00:00,КСУ БЕН 8,90.3,0.1
2021-02-01 02:00,КСУ БЕН-3,90.3,0.3
2021-02-01 04:00,КСУ БЕН 8,89.3,0.3
2021-02-01 06:00,КСУ БЕН 3,89.3,0.2
2021-02-01 10:00,КСУ БЕН 2,98.7,0.2
2021-02-01 12:00,КСУ БЕН 5,98.7,0.27
2021-02-01 14:00,КСУ БЕН 9,94.6,0.27
2021-02-01 16:00,КСУ БЕН 4,94.6,0.24
2021-02-01 18:00,КСУ БЕН 7,95.2,0.24
2021-02-01 22:00,КСУ БЕН 5,95.2,0.4
2021-02-02 00:00,КСУ БЕН 8,131.3,0.4
2021-02-02 02:00,КСУ БЕН-3,131.3,0.3
2021-02-02 04:00,КСУ БЕН 8,113.6,0.3
2021-02-02 06:00,КСУ БЕН 2,113.6,0.3
2021-02-02 10:00,КСУ БЕН 2,94.2,0.3
2021-02-02 12:00,КСУ БЕН 5,94.2,0.21
2021-02-02 14:00,КСУ БЕН 8,96.2,0.21
2021-02-02 16:00,КСУ БЕН 4,96.2,0.21
2021-02-02 18:00,КСУ БЕН 7,101.4,0.21
2021-02-02 22:00,КСУ БЕН 5,101.4,0.27
2021-02-03 00:00,КСУ БЕН 8,94.8,0.27
2021-02-03 02:00,КСУ БЕН-3,94.8,0.24
2021-02-03 04:00,КСУ БЕН 7,84,0.24
2021-02-03 06:00,КСУ БЕН 2,84,0.27
2021-02-03 10:00,КСУ БЕН 9,117.9,0.27
2021-02-03 12:00,КСУ БЕН 4,117.9,0.21
2021-02-03 14:00,КСУ БЕН 8,86.4,0.21
2021-02-03 16:00,КСУ БЕН 3 ,86.4,0.21
2021-02-03 18:00,КСУ БЕН 6,95,0.21
2021-02-03 22:00,КСУ БЕН 4,95,0.3
2021-02-04 00:00,КСУ БЕН 8,330.5,0.3
2021-02-04 02:00,КСУ БЕН-3,107.5,0.21
2021-02-04 04:00,КСУ БЕН 6,124.88,0.21
2021-02-04 06:00,КСУ БЕН 1,124.88,0.24
2021-02-04 10:00,КСУ БЕН 9,97.7,0.24
2021-02-04 12:00,КСУ БЕН 4,97.7,0.24
2021-02-04 14:00,КСУ БЕН 7,103.8,0.24
2021-02-04 16:00,КСУ БЕН 2,103.8,0.27
2021-02-04 18:00,КСУ БЕН 6,94,0.27
2021-02-04 22:00,КСУ БЕН 4,94,0.18
2021-02-05 00:00,КСУ БЕН 8,137.5,0.18
2021-02-05 02:00,КСУ БЕН-2,137.5,0.18
2021-02-05 04:00,КСУ БЕН  6,124.7,0.18
2021-02-05 06:00,КСУ БЕН 1,124.7,0.2
2021-02-05 10:00,КСУ БЕН  9,95,0.2
2021-02-05 12:00,КСУ БЕН  3,95,0.21
2021-02-05 14:00,КСУ БЕН  7,95.6,0.21
2021-02-05 16:00,КСУ БЕН  3,95.6,0.21
2021-02-05 18:00,КСУ БЕН  6,94.3,0.21
2021-02-05 22:00,КСУ БЕН  5,94.3,0.24
2021-02-06 00:00,КСУ БЕН  8,108.2,0.24
2021-02-06 02:00,КСУ БЕН-3,108.2,0.24
2021-02-06 04:00,КСУ БЕН-7,92.3,0.24
2021-02-06 06:00,КСУ БЕН-2,92.3,0.21
2021-02-06 10:00,КСУ БЕН-9,92.58,0.21
2021-02-06 12:00,КСУ БЕН-4,92.58,0.27
2021-02-06 14:00,КСУ БЕН-7,102.4,0.27
2021-02-06 16:00,КСУ БЕН-2,102.4,0.21
2021-02-06 18:00,КСУ БЕН-5,116.3,0.21
2021-02-06 22:00,КСУ БЕН-4,116.3,0.24
2021-02-07 00:00,КСУ БЕН-8,116.7,0.24
2021-02-07 02:00,КСУ БЕН-3,116.7,0.2
2021-02-07 04:00,КСУ БЕН-7,127,0.2
2021-02-07 06:00,КСУ БЕН-2,127,0.18
2021-02-07 10:00,КСУ БЕН-7,99.2,0.18
2021-02-07 12:00,КСУ БЕН-3,99.2,0.3
2021-02-07 14:00,КСУ БЕН-8,88.9,0.3
2021-02-07 16:00,КСУ БЕН-2,88.9,0.27
2021-02-07 18:00,КСУ БЕН-6,99.5,0.27
2021-02-07 22:00,КСУ БЕН-5,99.5,0.24
2021-02-08 00:00,КСУ БЕН-9,105.3,0.24
2021-02-08 02:00,КСУ БЕН-4,105.3,0.18
2021-02-08 04:00,КСУ БЕН-7,119.6,0.18
2021-02-08 06:00,КСУ БЕН-2,119.6,0.24
2021-02-08 10:00,КСУ БЕН-9,128,0.24
