Дата,Время,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Вода с лагом (-1)
2021-01-09,22,6.9,17,6.0,16,80,3.4,57.0,52,80,3.4,56,52,80,2.2,49,51,2.2,54,51,52,80,16,58.0,5.7,4.6,65,239,0.4,16,64,5.7,4.8,73,250,0.4,16,53.0,5.7,4.8,60,221,0.4,1.86499999999999
2021-01-09,0,7.1,16,6.1,16,75,3.4,56.0,52,80,3.4,56,52,80,2.3,49,51,2.3,53,51,53,79,16,57.0,5.8,4.8,65,239,0.4,16,63,5.8,4.9,72,252,0.4,16,53.0,5.8,4.9,60,215,0.4,1.073
2021-01-10,2,7.0,16,6.1,16,75,3.4,57.0,52,78,3.4,56,52,79,2.4,48,51,2.4,53,51,52,85,16,57.0,5.6,4.6,65,239,0.4,16,64,5.6,4.7,72,252,0.4,16,54.0,5.6,4.7,60,213,0.4,0.753000000000007
2021-01-10,4,6.9,16,6.0,16,76,3.4,57.0,52,79,3.4,56,52,79,2.3,46,51,2.3,53,51,52,83,16,58.0,6.0,4.9,65,240,0.4,16,64,6.0,5.0,72,229,0.4,16,53.0,6.0,4.9,60,213,0.4,1.23799999999999
2021-01-10,6,6.9,16,6.0,16,75,3.4,56.0,52,78,3.4,56,52,78,2.3,46,51,2.3,53,51,52,83,16,57.0,5.6,4.7,64,239,0.4,16,64,5.7,4.8,72,248,0.4,16,52.0,5.7,4.8,59,231,0.4,1.678
2021-01-10,8,6.9,16,6.0,16,76,3.4,56.0,52,80,3.4,56,52,80,2.4,48,51,2.4,52,51,52,85,16,57.0,5.9,4.9,65,239,0.4,16,63,5.8,5.0,72,251,0.4,16,52.0,5.8,5.0,59,239,0.4,2.024
2021-01-10,10,6.4,16,5.7,16,76,3.1,58.0,52,80,3.1,58,52,80,2.0,49,51,2.0,53,51,53,79,16,62.0,4.9,4.0,67,239,0.4,16,68,4.9,4.0,74,251,0.4,16,55.0,4.9,4.0,60,239,0.4,3.77200000000001
2021-01-10,12,5.5,16,4.9,16,77,2.5,58.0,52,80,2.5,58,52,80,1.0,51,51,1.0,56,51,56,75,16,68.0,3.8,3.0,73,239,0.4,16,67,3.8,3.0,74,251,0.4,16,63.0,3.8,3.0,68,239,0.4,1.292
2021-01-10,14,4.8,16,4.6,16,77,1.8,58.0,52,80,1.8,58,52,80,0.5,51,51,0.5,56,51,58,75,16,72.0,2.2,2.0,74,239,0.4,16,72,2.2,2.0,74,251,0.4,16,72.0,2.2,2.0,74,239,0.4,3.633
2021-01-10,16,4.8,16,4.6,16,77,2.1,63.0,52,80,2.1,63,52,80,1.0,51,51,1.0,56,51,61,87,16,68.0,3.0,2.6,72,239,0.4,16,68,3.0,2.6,73,251,0.4,16,59.0,3.0,2.6,62,239,0.4,0.310000000000002
2021-01-10,18,6.5,16,6.0,16,77,2.8,63.0,52,80,2.8,63,52,80,2.0,51,51,2.0,56,51,57,90,16,60.0,5.0,4.2,67,239,0.4,16,63,5.0,4.2,72,251,0.4,16,52.0,5.0,4.2,59,239,0.4,0.208000000000013
2021-01-10,20,6.7,16,5.8,16,77,3.1,55.0,52,80,3.1,55,52,80,2.1,50,51,2.1,55,51,52,80,16,55.0,5.0,4.2,62,239,0.4,16,62,5.0,4.2,70,251,0.4,16,50.0,5.0,4.2,58,239,0.4,0.269
2021-01-10,22,6.8,16,5.7,15,79,3.2,56.0,52,80,3.2,56,52,81,2.1,49,51,2.1,54,51,51,85,15,57.0,5.6,4.7,65,233,0.4,14,66,5.6,4.7,74,235,0.4,15,50.0,5.6,4.8,57,237,0.4,1.208
2021-01-10,0,6.9,15,5.7,15,81,3.2,56.0,52,80,3.2,56,52,81,2.2,47,51,2.2,54,51,52,87,15,58.0,5.7,4.7,65,236,0.4,15,67,5.6,4.7,75,243,0.4,15,50.0,5.6,4.6,57,240,0.4,0.552999999999987
2021-01-11,2,6.9,15,5.9,15,77,3.2,55.0,52,79,3.2,55,52,79,2.3,48,51,2.3,54,51,52,88,15,57.0,5.6,4.6,65,236,0.4,15,66,5.6,4.7,74,244,0.4,15,49.0,5.5,4.5,56,239,0.4,0.307000000000011
2021-01-11,4,7.0,16,6.0,15,75,3.2,56.0,52,80,3.2,56,52,80,2.2,46,51,2.2,54,51,52,87,15,56.0,5.9,4.9,65,238,0.4,15,65,5.9,5.0,74,245,0.4,15,49.0,5.9,5.0,56,231,0.4,0.775000000000006
2021-01-11,6,7.0,16,5.8,15,78,3.2,56.0,52,79,3.2,56,52,82,2.2,46,51,2.2,54,51,52,83,15,58.0,5.6,4.6,65,241,0.4,15,66,5.6,4.5,74,250,0.4,15,50.0,5.6,4.9,56,234,0.4,1.094
2021-01-11,8,7.0,16,5.8,15,75,3.2,56.0,52,80,3.2,55,52,79,2.2,45,51,2.2,53,51,52,88,15,57.0,5.7,4.6,64,241,0.4,15,65,5.7,4.8,74,252,0.4,15,49.0,5.7,4.7,56,236,0.4,0.115999999999989
2021-01-11,10,7.0,16,6.0,15,75,3.2,56.0,52,80,3.2,56,52,79,2.2,47,51,2.2,53,51,53,88,15,57.0,5.7,4.6,64,241,0.4,15,65,5.7,4.8,74,252,0.4,15,49.0,5.7,4.7,56,236,0.4,0.085000000000008
2021-01-11,12,7.0,16,6.0,15,75,3.2,56.0,52,80,3.2,56,52,79,2.2,47,51,2.2,53,51,53,88,15,58.0,5.7,4.6,66,241,0.4,15,65,5.7,4.8,74,252,0.4,15,49.0,5.7,4.7,56,236,0.4,1.18199999999999
2021-01-11,14,7.0,16,6.0,15,75,3.2,56.0,52,80,3.2,56,52,79,2.2,47,51,2.2,53,51,53,88,15,59.0,5.7,4.6,66,241,0.4,15,65,5.7,4.8,74,252,0.4,15,49.0,5.7,4.7,56,236,0.4,1.31100000000001
2021-01-11,16,7.0,16,6.1,15,75,3.2,55.0,52,80,3.2,55,52,79,2.1,47,51,2.1,53,51,52,88,15,59.0,5.7,4.6,66,241,0.4,15,65,5.7,4.8,74,252,0.4,15,49.0,5.7,4.7,56,236,0.4,0.590000000000003
2021-01-11,18,7.1,16,6.2,16,76,3.2,55.0,52,80,3.2,55,52,79,2.3,47,51,2.3,53,51,52,89,15,59.0,5.6,4.6,66,241,0.4,15,65,5.6,4.6,74,252,0.4,15,50.0,5.6,4.6,56,236,0.4,1.62899999999999
2021-01-11,20,7.2,16,6.0,16,77,3.2,55.0,52,80,3.2,55,52,79,2.3,47,51,2.3,53,51,53,90,15,58.0,5.6,4.6,65,241,0.4,15,66,5.6,4.6,74,252,0.4,15,51.0,5.6,4.6,58,236,0.4,2.01999999999999
2021-01-11,22,7.2,16,6.1,16,75,3.2,56.0,52,83,3.2,56,52,79,2.3,48,51,2.3,53,51,52,80,15,57.0,5.3,4.5,65,245,0.4,15,64,5.4,4.4,73,258,0.4,15,50.0,5.3,4.4,57,242,0.4,1.72800000000001
2021-01-11,0,7.1,16,6.3,16,77,3.2,57.0,52,81,3.2,57,52,80,2.3,48,51,2.3,53,51,52,88,15,59.0,5.8,4.8,66,247,0.4,16,66,5.9,4.7,75,260,0.4,15,51.0,6.0,4.9,58,242,0.4,0.284000000000003
2021-01-12,2,7.2,16,6.2,15,75,3.2,56.0,52,81,3.2,56,52,80,2.3,45,51,2.3,53,51,52,94,15,57.0,5.8,4.8,65,247,0.4,16,64,5.8,5.0,73,259,0.4,15,51.0,5.8,4.9,57,242,0.4,1.523
2021-01-12,4,7.3,16,6.3,15,74,3.2,56.0,52,82,3.2,56,52,80,2.3,46,51,2.3,53,51,52,90,16,57.0,6.0,5.0,64,248,0.4,16,64,6.0,5.0,73,260,0.4,15,50.0,5.9,5.0,57,244,0.4,1.69300000000002
2021-01-12,6,7.3,16,6.3,15,72,3.2,56.0,52,80,3.2,56,52,82,2.1,47,51,2.1,53,51,52,89,15,59.0,5.8,4.8,65,249,0.4,16,65,5.7,4.8,74,251,0.4,15,50.0,5.7,4.8,58,243,0.4,2.24999999999998
2021-01-12,8,7.3,16,6.2,16,73,3.2,56.0,52,79,3.2,56,52,80,2.3,48,51,2.3,53,51,52,84,15,58.0,5.5,4.4,65,250,0.4,16,66,5.6,4.5,74,262,0.4,15,51.0,5.6,4.6,58,246,0.4,1.07400000000001
2021-01-12,10,7.0,16,6.0,16,73,3.2,56.0,52,80,3.2,56,52,80,2.2,48,51,2.2,53,51,52,84,15,58.0,5.8,4.9,65,250,0.4,16,66,5.8,4.9,74,262,0.4,15,51.0,4.8,4.9,58,246,0.4,1.232
2021-01-12,12,7.0,16,6.1,16,73,3.2,56.0,52,80,3.2,56,52,80,2.2,48,51,2.2,53,51,52,89,15,58.0,5.8,4.9,65,250,0.4,16,66,5.8,4.9,74,262,0.4,15,51.0,4.8,4.9,58,246,0.4,1.55999999999999
2021-01-12,14,7.4,16,6.4,16,73,3.1,56.0,52,80,3.1,56,52,80,2.1,48,51,2.1,53,51,52,89,15,60.0,5.8,4.9,65,250,0.4,16,67,5.8,4.9,74,262,0.4,15,52.0,5.8,4.9,58,246,0.4,1.604
2021-01-12,16,7.2,16,6.4,16,73,3.3,56.0,52,80,3.3,56,52,80,2.2,48,51,2.2,53,51,52,81,15,57.0,5.8,4.9,64,250,0.4,16,67,5.8,4.9,75,262,0.4,15,50.0,5.8,4.9,57,246,0.4,0.477999999999994
2021-01-12,18,7.0,16,6.2,16,73,3.3,56.0,52,80,3.3,56,52,80,2.2,48,51,2.2,53,51,52,91,15,57.0,5.8,4.9,64,250,0.4,16,69,5.8,4.9,76,262,0.4,15,51.0,5.8,4.9,57,246,0.4,1.292
2021-01-12,20,7.2,16,6.2,16,73,3.3,56.0,52,80,3.3,56,52,80,2.2,48,51,2.2,53,51,52,84,15,58.0,5.9,4.9,64,250,0.4,16,68,5.9,4.9,76,262,0.4,15,50.0,5.9,4.9,57,246,0.4,1.247
2021-01-12,22,7.0,16,6.3,16,70,3.3,56.0,52,79,3.3,56,52,79,2.3,48,51,2.3,52,51,52,89,16,56.0,5.0,4.3,63,271,0.4,16,67,5.0,4.3,76,261,0.4,16,50.0,5.0,4.3,57,240,0.4,1.41200000000001
2021-01-12,0,7.2,16,6.2,16,73,3.3,56.0,52,80,3.3,56,52,80,2.1,47,51,2.2,53,51,52,87,16,57.0,5.9,4.9,64,271,0.4,16,67,5.9,4.9,76,259,0.4,16,50.0,5.9,4.9,57,239,0.4,1.442
2021-01-13,2,7.1,16,6.3,16,72,3.4,56.0,52,80,3.4,56,52,82,2.2,46,51,2.2,53,51,52,86,16,58.0,5.5,4.6,64,269,0.4,16,68,5.7,4.5,76,259,0.4,16,50.0,5.7,4.8,57,240,0.4,1.42900000000001
2021-01-13,4,7.3,16,6.4,16,75,3.4,56.0,52,79,3.4,56,52,84,2.3,48,51,2.3,52,51,52,80,16,56.0,6.0,5.0,64,269,0.4,16,67,6.0,5.1,76,259,0.4,16,50.0,6.0,5.0,57,238,0.4,1.82499999999999
2021-01-13,6,7.4,16,6.3,16,75,3.4,3.4,52,80,3.4,56,52,86,2.3,49,51,2.3,53,51,52,84,16,56.0,6.0,5.0,63,269,0.4,16,67,6.0,5.0,76,274,0.4,16,50.0,6.0,5.0,57,240,0.4,1.50700000000001
2021-01-13,8,7.1,16,6.3,16,75,3.4,56.0,52,78,3.4,56,52,82,2.3,46,51,2.3,53,51,52,88,16,57.0,5.4,4.6,64,270,0.4,16,67,5.6,4.6,75,274,0.4,16,51.0,5.6,4.6,57,240,0.4,0.51400000000001
2021-01-13,10,7.3,16,6.3,16,75,3.4,56.0,52,78,3.4,56,52,82,2.3,46,51,2.3,53,51,52,82,16,57.0,5.8,5.0,64,270,0.4,16,67,5.8,5.0,76,274,0.4,16,51.0,5.8,5.0,58,240,0.4,1.15499999999999
2021-01-13,12,7.2,16,6.2,16,75,3.4,56.0,52,78,3.4,56,52,82,2.3,49,51,2.3,53,51,53,84,16,58.0,5.7,4.7,65,270,0.4,16,68,5.7,4.7,76,274,0.4,16,51.0,5.7,4.7,58,240,0.4,1.072
2021-01-13,14,7.0,16,6.0,16,75,3.4,56.0,52,78,3.4,56,52,82,2.3,49,51,2.3,53,51,53,88,16,59.0,5.7,4.7,66,270,0.4,16,68,5.7,4.7,75,274,0.4,16,51.0,5.7,4.7,58,240,0.4,1.084
2021-01-13,16,7.2,16,6.2,16,76,3.4,56.0,52,79,3.4,56,52,79,2.3,46,52,2.3,54,52,53,83,16,58.0,5.7,4.8,65,270,0.4,16,68,5.7,4.8,76,274,0.4,16,51.0,5.7,4.8,58,240,0.4,0.945999999999998
2021-01-13,18,7.0,16,6.0,16,76,3.3,57.0,53,79,3.3,57,53,79,2.3,46,52,2.3,54,52,53,80,16,58.0,5.7,4.8,65,270,0.4,16,67,5.7,4.8,76,274,0.4,16,51.0,5.7,4.8,58,240,0.4,0.337000000000003
2021-01-13,20,7.0,16,6.0,16,76,3.3,57.0,53,79,3.3,57,53,79,2.3,46,52,2.3,54,52,53,86,16,58.0,5.7,4.8,65,270,0.4,16,67,5.7,4.8,76,274,0.4,16,51.0,5.7,4.8,58,240,0.4,0.495000000000001
2021-01-13,22,7.2,16,6.1,16,78,3.3,57.0,52,80,3.3,56,52,81,2.2,50,51,2.3,55,51,53,84,16,57.0,5.9,4.9,65,269,0.4,16,67,5.9,4.9,75,274,0.4,16,51.0,5.9,5.0,58,239,0.4,2.59399999999999
2021-01-13,0,7.3,17,6.2,16,76,3.3,55.0,52,79,3.3,55,52,79,2.3,46,52,2.3,54,52,52,85,16,56.0,5.7,4.7,63,270,0.4,16,66,5.8,4.7,75,274,0.4,16,50.0,5.9,4.8,57,240,0.4,2.488
2021-01-14,2,7.3,17,6.3,16,75,3.3,56.0,52,80,3.3,56,52,80,2.3,40,54,2.3,55,54,52,87,16,56.0,5.9,5.0,64,269,0.4,16,66,5.9,5.0,75,274,0.4,16,50.0,5.9,4.9,57,240,0.4,7.565
2021-01-14,4,7.6,17,6.4,16,78,3.3,55.0,52,79,3.3,55,52,81,2.4,37,54,2.4,55,54,52,84,16,53.0,6.2,5.1,61,269,0.4,16,62,6.2,5.2,73,273,0.4,16,48.0,6.2,5.2,56,239,0.4,13.743
2021-01-14,6,7.7,17,6.4,16,76,3.4,52.0,52,82,3.4,52,52,80,2.4,42,54,2.4,53,54,48,87,16,51.0,6.2,5.1,59,268,0.4,16,61,6.1,5.1,70,272,0.4,16,47.0,6.2,5.2,54,239,0.4,22.785
2021-01-14,8,7.7,17,6.4,16,76,3.4,50.0,52,82,3.4,50,52,80,2.4,35,54,2.4,52,54,47,90,16,50.0,6.0,5.0,59,268,0.4,16,60,6.1,5.0,70,273,0.4,16,46.0,6.0,5.0,54,238,0.4,10.016
2021-01-14,10,7.5,17,6.0,16,83,3.4,50.0,52,82,3.4,50,52,80,2.4,35,54,2.4,52,54,48,85,16,52.0,6.0,5.0,60,268,0.4,16,63,6.1,5.0,72,273,0.4,16,48.0,6.0,5.0,54,238,0.4,5.48299999999999
2021-01-14,12,7.4,17,6.4,16,83,3.3,52.0,52,80,3.4,53,52,86,2.4,32,53,2.4,52,54,48,88,16,52.0,6.0,5.0,60,268,0.4,16,63,6.1,5.0,72,273,0.4,16,48.0,6.0,5.0,54,238,0.4,5.843
2021-01-14,14,7.4,17,6.5,16,80,3.4,52.0,52,80,3.4,53,52,86,2.5,32,53,2.5,52,54,49,89,16,53.0,6.1,5.0,61,268,0.4,16,63,6.1,5.0,72,273,0.4,16,48.0,6.1,5.0,55,238,0.4,1.784
2021-01-14,16,7.5,17,6.5,16,80,3.4,53.0,52,80,3.4,52,52,86,2.4,41,54,2.4,52,54,50,86,16,53.0,6.1,5.0,61,268,0.4,16,63,6.1,5.0,72,273,0.4,16,48.0,6.1,5.0,55,238,0.4,3.70600000000001
2021-01-14,18,7.4,17,6.6,16,80,3.4,53.0,52,80,3.4,53,52,80,2.4,41,54,2.4,52,54,50,88,16,53.0,6.1,5.0,61,268,0.4,16,64,6.1,5.0,73,273,0.4,16,48.0,6.1,5.0,56,238,0.4,1.07400000000001
2021-01-14,20,7.5,17,6.5,16,80,3.4,53.0,52,80,3.4,53,52,80,2.4,41,54,2.4,52,54,50,90,16,53.0,6.1,5.0,61,268,0.4,16,64,6.1,5.0,73,273,0.4,16,48.0,6.1,5.0,56,238,0.4,1.121
2021-01-14,22,7.7,17,6.4,16,79,3.4,54.0,52,80,3.4,54,52,80,2.5,37,54,2.5,49,54,50,85,16,54.0,6.1,5.1,62,264,0.4,16,64,6.1,5.1,73,268,0.4,16,49.0,6.1,5.1,56,235,0.4,0.991
2021-01-14,0,7.7,17,6.3,16,85,3.4,53.0,52,79,3.5,53,52,81,2.5,40,54,2.5,50,54,50,79,16,53.0,6.2,5.2,61,263,0.4,16,64,6.2,5.2,73,268,0.4,16,49.0,6.1,5.1,56,235,0.4,2.03199999999999
2021-01-15,2,7.6,17,6.3,16,82,3.5,53.0,52,80,3.5,53,52,83,2.5,37,54,2.5,50,54,50,80,16,53.0,6.1,5.0,61,263,0.4,16,64,6.1,5.1,73,267,0.4,16,49.0,6.2,5.1,56,234,0.4,2.882
2021-01-15,4,7.7,17,6.4,17,77,3.5,53.0,52,79,3.5,53,52,81,2.6,37,54,2.6,50,54,50,85,17,52.0,6.3,5.2,60,262,0.4,17,63,6.3,5.3,72,266,0.4,17,48.0,6.3,5.3,56,234,0.4,16.627
2021-01-15,6,7.7,18,6.4,17,76,3.5,51.0,52,79,3.5,51,52,82,2.4,38,54,2.4,50,54,48,83,17,49.0,6.3,5.3,59,261,0.4,17,59,6.4,5.2,70,265,0.4,17,46.0,6.2,5.2,54,233,0.4,9.82700000000001
2021-01-15,8,7.6,18,6.5,17,75,3.5,50.0,52,80,3.5,51,52,81,2.4,38,54,2.4,50,54,48,88,17,51.0,6.2,5.0,59,260,0.4,17,61,6.1,5.0,70,265,0.4,17,47.0,6.1,5.0,54,232,0.4,6.97099999999999
2021-01-15,10,7.5,17,6.7,17,75,3.5,51.0,52,80,3.5,51,52,80,2.5,38,53,2.5,49,54,48,80,17,51.0,6.3,5.1,59,263,0.4,17,61,6.3,5.2,70,264,0.4,17,47.0,6.2,5.2,54,232,0.4,5.599
2021-01-15,12,7.7,17,6.7,17,84,3.5,52.0,52,78,3.5,53,52,86,2.5,38,54,2.5,50,54,49,77,17,52.0,6.4,5.2,60,262,0.4,17,61,6.4,5.2,71,265,0.4,17,47.0,6.3,5.2,55,234,0.4,2.233
2021-01-15,14,7.4,17,6.5,17,89,3.6,52.0,52,80,3.6,53,53,79,2.5,38,53,2.5,51,54,50,75,17,52.0,6.3,5.3,61,263,0.4,17,63,6.1,5.3,72,264,0.4,17,49.0,6.3,5.2,56,235,0.4,2.446
2021-01-15,16,7.8,17,6.4,17,90,3.5,53.0,52,79,3.5,53,52,85,2.5,37,53,2.5,51,53,50,77,17,52.0,6.2,5.3,61,264,0.4,17,64,6.1,5.0,73,265,0.4,17,49.0,6.3,5.1,56,235,0.4,1.73600000000001
2021-01-15,18,7.4,17,6.5,17,85,3.5,53.0,52,80,3.5,53,51,89,2.5,37,53,2.5,51,53,50,74,17,52.0,6.2,5.3,61,264,0.4,17,64,6.1,5.0,73,265,0.4,17,49.0,6.3,5.1,56,235,0.4,1.87899999999999
2021-01-15,20,7.5,17,6.5,17,75,3.5,53.0,52,79,3.5,53,53,78,2.6,37,54,2.6,52,54,50,74,17,52.0,6.2,5.3,61,264,0.4,17,64,6.1,5.0,73,265,0.4,17,49.0,6.3,5.1,56,235,0.4,0.485000000000003
2021-01-15,22,8.8,17,5.7,17,74,3.5,53.0,52,79,3.5,53,52,79,2.5,38,53,2.6,52,53,50,73,17,53.0,6.5,5.2,61,260,0.4,17,64,6.5,5.3,73,266,0.4,17,49.0,6.4,5.3,56,234,0.4,2.618
2021-01-15,0,8.2,17,4.9,17,70,3.4,58.0,53,78,3.4,60,50,74,1.0,35,53,1.0,54,54,53,66,16,72.0,4.1,3.8,75,265,0.4,16,69,5.0,4.0,73,142,0.4,16,60.0,5.5,4.3,64,237,0.4,1.72999999999999
2021-01-16,2,9.0,17,5.1,17,76,3.5,63.0,53,79,3.5,62,52,78,2.5,39,54,2.5,56,53,59,90,16,66.0,5.9,4.8,73,263,0.4,16,66,5.7,5.0,75,267,0.4,16,56.0,5.6,4.5,62,234,0.4,0.0150000000000059
2021-01-16,4,8.4,17,7.3,16,86,3.4,53.0,53,99,3.4,53,54,125,2.7,38,53,2.7,58,53,52,83,16,55.0,6.4,5.3,62,260,0.4,16,61,6.1,5.2,71,265,0.4,16,48.0,6.4,5.2,55,233,0.4,0.636999999999986
2021-01-16,6,8.1,17,7.1,16,106,3.5,53.0,52,79,3.5,52,53,121,2.6,42,53,2.6,55,53,50,74,16,52.0,6.4,5.3,61,259,0.4,16,64,6.4,5.2,72,265,0.4,16,48.0,6.2,5.3,56,231,0.4,2.87800000000001
2021-01-16,8,8.5,17,7.3,17,75,3.5,52.0,53,78,3.5,53,53,88,2.5,44,54,2.5,53,53,49,78,17,55.0,6.6,5.4,61,253,0.4,17,63,7.0,6.0,72,265,0.4,16,49.0,7.0,5.7,55,233,0.4,3.64400000000001
2021-01-16,10,8.3,17,6.5,16,76,3.5,52.0,53,78,3.5,52,52,90,2.5,44,54,2.5,53,53,49,78,16,53.0,6.5,5.3,61,253,0.4,16,62,6.4,5.3,72,265,0.4,16,47.0,6.5,5.4,55,233,0.4,0.258999999999983
2021-01-16,12,8.6,17,5.9,17,72,3.5,54.0,53,80,3.5,54,52,76,2.5,43,53,2.5,51,53,50,74,17,59.0,6.5,5.4,65,254,0.4,17,63,6.5,5.4,72,265,0.4,17,48.0,6.5,5.4,55,233,0.4,0.602000000000007
2021-01-16,14,8.4,17,6.3,17,78,3.4,53.0,53,80,3.4,53,52,73,2.6,41,54,2.6,51,54,51,77,17,58.0,6.6,5.4,64,255,0.4,17,62,6.6,5.4,71,264,0.4,17,46.0,6.6,5.4,54,232,0.4,2.44299999999999
2021-01-16,16,8.5,17,7.1,17,77,3.4,53.0,53,80,3.4,52,52,82,2.5,43,56,2.5,52,53,50,68,17,58.0,6.6,5.4,64,255,0.4,17,62,6.6,5.4,71,264,0.4,17,46.0,6.6,5.4,54,232,0.4,0.813000000000011
2021-01-16,18,8.1,17,6.9,17,83,3.4,53.0,53,82,3.4,52,52,82,2.6,45,51,2.6,52,53,50,77,17,58.0,6.6,5.4,64,255,0.4,17,62,6.6,5.4,71,264,0.4,17,46.0,6.6,5.4,54,232,0.4,0.653999999999996
2021-01-16,20,7.8,16,6.9,16,86,3.5,53.0,52,82,3.5,53,52,83,2.6,41,53,2.6,52,53,50,74,16,56.0,6.4,5.2,62,254,0.4,16,64,6.6,5.4,73,264,0.4,16,48.0,6.6,5.4,54,232,0.4,0.640000000000001
2021-01-16,22,7.6,17,6.9,16,75,3.5,53.0,52,87,3.6,53,52,81,2.6,45,54,2.6,52,54,50,69,16,54.0,6.5,5.4,62,253,0.4,16,64,6.6,5.5,73,263,0.4,16,48.0,6.4,5.5,56,229,0.4,0.200000000000005
2021-01-16,0,7.8,17,7.2,17,72,3.5,54.0,52,78,3.6,53,51,76,2.4,40,53,2.4,52,53,50,65,16,55.0,6.5,5.3,62,253,0.4,16,64,6.6,5.4,74,263,0.4,16,42.0,6.4,5.4,55,204,0.4,0.0939999999999941
2021-01-17,2,8.3,17,6.9,17,78,3.5,54.0,51,80,3.6,53,52,83,2.6,42,53,2.6,52,53,50,68,16,54.0,6.6,5.4,62,253,0.4,16,64,6.7,5.5,74,263,0.4,16,48.0,6.6,5.5,56,221,0.4,0.462000000000014
2021-01-17,4,7.9,17,6.9,17,71,3.5,54.0,52,79,3.5,54,53,77,2.5,39,53,2.5,53,53,51,70,16,55.0,5.9,5.0,62,259,0.4,16,65,6.0,4.9,74,264,0.4,16,48.0,6.1,5.0,57,231,0.4,0.326999999999998
2021-01-17,6,7.8,17,7.1,17,78,3.5,54.0,53,80,3.5,54,52,78,2.5,35,53,2.5,53,54,51,68,16,55.0,5.9,5.0,62,259,0.4,16,65,6.0,4.9,74,264,0.4,16,48.0,6.1,5.0,57,231,0.4,0.583999999999989
2021-01-17,8,7.5,17,6.7,17,76,3.5,54.0,53,77,3.5,54,52,78,2.5,41,54,2.5,53,54,51,71,16,55.0,6.5,5.2,62,259,0.4,16,65,6.5,5.3,74,264,0.4,16,49.0,6.6,5.3,57,231,0.4,0.0960000000000036
2021-01-17,10,7.9,17,6.9,17,76,3.5,54.0,53,80,3.5,54,52,80,2.5,35,53,2.5,53,53,51,70,16,55.0,6.0,4.8,63,259,0.4,16,66,6.0,5.0,74,264,0.4,16,50.0,6.0,5.0,57,231,0.4,0.153000000000002
2021-01-17,12,7.8,17,6.8,17,73,3.5,54.0,51,83,3.5,54,52,80,2.5,38,53,2.5,54,53,51,74,16,55.0,6.4,5.2,63,259,0.4,16,65,6.4,5.2,74,264,0.4,16,49.0,6.4,5.2,57,231,0.4,0.819000000000003
2021-01-17,14,7.9,17,6.7,17,75,3.5,57.0,52,87,3.5,56,52,82,2.5,44,54,2.5,53,53,52,72,16,58.0,6.6,5.4,66,259,0.4,16,65,6.4,5.2,75,264,0.4,16,51.0,6.5,5.2,59,231,0.4,0.598999999999986
2021-01-17,16,7.6,17,6.8,17,75,3.5,57.0,52,87,3.5,56,52,82,2.5,44,54,2.5,53,53,52,69,16,58.0,6.6,5.4,66,259,0.4,16,65,6.4,5.2,75,264,0.4,16,51.0,6.5,5.2,59,231,0.4,0.353000000000005
2021-01-17,18,7.5,17,6.6,17,75,3.5,54.0,54,82,3.5,54,52,80,2.5,42,54,2.5,54,53,50,73,16,54.0,6.5,5.3,62,259,0.4,16,63,6.4,5.2,72,264,0.4,16,48.0,6.4,5.2,56,231,0.4,0.365000000000009
2021-01-17,20,7.6,17,6.8,17,72,3.5,54.0,52,84,3.5,53,52,80,2.5,42,54,2.5,54,53,50,67,16,54.0,6.1,4.8,62,259,0.4,16,64,6.0,5.1,72,264,0.4,16,48.0,6.1,5.1,56,231,0.4,0.402000000000001
2021-01-17,22,7.5,17,6.8,17,75,3.5,54.0,52,82,3.5,54,52,80,2.5,45,54,2.5,53,53,50,71,16,53.0,6.3,5.2,61,267,0.4,17,63,6.1,5.2,72,272,0.4,16,48.0,6.0,5.0,56,239,0.4,0.432999999999995
