Date,BlockP,BlockT,C1P,C1T,C1L,C21P,C21T,C21interfacial_L,С21petrol_L,С22P,С22T,С22interfacial_L,С22petrol_L,OH11P,OH11T,OH11interfacial_L,OH12P,OH12T,OH12interfacial_L,C3T,C3L,P1Tinput,P1Toutput,P1Pinput,P1Poutput,P1Тcoolant,P1Tgases,P1Рburner,P2Tinput,P2Toutput,P2Pinput,P2Poutput,P2Tcoolant,P2Tgases,P2Pburner,P3Tinput,P3Toutput,P3Pinput,P3Poutput,P3Tcoolant,P3Tgases,P3Pburner,Water
2021-07-15 18:00:00,5.7,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,39.0,50.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,48.0,101.0,0.4,22.0,43.0,4.0,3.0,49.0,128.0,0.4,0.593613
2021-07-15 20:00:00,5.596666666666667,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.1,0.2833333333333333,0.02666666666666667,0.02,0.31333333333333335,0.6733333333333333,0.002666666666666667,14.823333333333334,42.29333333333334,0.0,2.9803333333333333,47.55,114.56,0.39733333333333337,22.0,43.0,4.0,3.0,49.0,128.0,0.4,0.554958
2021-07-15 22:00:00,5.8,16.0,5.6,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.15,0.4266666666666667,0.04,0.03,0.47333333333333333,1.01,0.004000000000000001,14.776666666666667,42.16,0.0,2.9703333333333335,47.39666666666667,113.80666666666667,0.396,22.0,43.0,4.0,3.0,49.0,128.0,0.4,0.534039
2021-07-16 00:00:00,5.8,16.0,5.5,16.0,64.0,2.4,42.0,55.0,74.0,2.4,41.0,55.0,74.0,0.9,36.0,51.0,0.9,38.0,47.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,41.0,4.0,3.0,47.0,105.0,0.4,26.0,44.0,4.0,3.0,49.0,189.0,0.4,0.7723395
2021-07-16 02:00:00,5.7,16.0,5.5,16.0,66.0,2.4,42.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,35.0,9.0,0.2,0.5633333333333334,0.05333333333333334,0.04,0.6233333333333333,1.3466666666666667,0.005333333333333334,14.733333333333333,42.013333333333335,0.0,2.9603333333333333,47.24,113.49,0.39466666666666667,22.0,40.0,4.0,3.0,45.0,128.0,0.4,0.834327
2021-07-16 04:00:00,6.0,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.25,0.7033333333333334,0.06666666666666667,0.05,0.78,1.77,0.006666666666666667,14.686666666666667,41.88,0.0,2.9503333333333335,47.083333333333336,113.15333333333334,0.3933333333333333,22.0,42.0,4.0,3.0,47.0,174.0,0.4,0.870003000000001
2021-07-16 06:00:00,6.0,16.0,5.5,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.3,0.8433333333333334,0.08,0.06,0.9366666666666666,2.1933333333333334,0.008000000000000002,14.64,41.74666666666667,0.0,2.9403333333333332,46.92666666666667,112.81666666666666,0.392,22.0,42.0,4.0,3.0,47.0,174.0,0.4,0.871848
2021-07-16 08:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.35,0.98,0.09333333333333334,0.07,1.0933333333333333,2.6166666666666667,0.009333333333333334,14.593333333333334,41.60333333333333,0.0,2.9303333333333335,46.763333333333335,112.44666666666667,0.39066666666666666,22.0,38.0,4.0,3.0,44.0,174.0,0.4,0.826173
2021-07-16 10:00:00,5.7,16.0,5.4,16.0,66.0,2.4,41.0,55.0,75.0,2.4,41.0,50.0,75.0,0.6,36.0,52.0,0.6,38.0,50.0,32.0,9.0,0.4,1.1166666666666667,0.10666666666666667,0.08,1.25,3.04,0.010666666666666668,14.546666666666667,41.46,0.0,2.9203333333333332,46.6,112.07666666666667,0.3893333333333333,22.0,38.0,4.0,3.0,44.0,174.0,0.4,0.798601500000001
2021-07-16 12:00:00,5.8,16.0,5.4,16.0,64.0,2.4,40.0,55.0,74.0,2.4,40.0,55.0,74.0,0.8,36.0,55.0,0.8,38.0,55.0,34.0,9.0,0.4533333333333333,1.26,0.121,0.09033333333333333,1.4133333333333333,3.3866666666666667,0.012,14.5,41.31666666666667,0.0,2.9103333333333334,46.43666666666667,111.70666666666666,0.388,26.0,39.0,4.3,3.2,45.0,151.0,0.4,0.784368
2021-07-16 14:00:00,5.8,16.0,5.4,16.0,64.0,2.4,41.0,55.0,74.0,2.4,41.0,55.0,74.0,0.9,36.0,52.0,0.9,38.0,52.0,35.0,9.0,0.5066666666666667,1.3933333333333333,0.13366666666666668,0.10066666666666667,1.5633333333333332,3.8766666666666665,0.013333333333333334,14.453333333333333,41.17333333333333,0.0,2.900333333333333,46.28666666666667,0.0,0.38666666666666666,20.493333333333332,41.0,3.9,3.0,47.0,124.0,0.4,0.783998999999999
2021-07-16 16:00:00,5.8,16.0,5.4,16.0,64.0,2.4,41.0,55.0,74.0,2.4,41.0,55.0,74.0,0.9,36.0,52.0,0.9,38.0,52.0,35.0,9.0,0.56,1.54,0.14666666666666667,0.11066666666666668,1.7266666666666666,4.49,0.014666666666666668,14.406666666666666,41.03,0.0,2.8903333333333334,46.13666666666666,0.0,0.38533333333333336,26.0,42.0,4.1,3.1,47.0,217.0,0.4,0.887557500000001
2021-07-16 18:00:00,5.8,16.0,5.3,16.0,65.0,2.4,41.0,55.0,74.0,2.4,41.0,55.0,75.0,0.9,37.0,50.0,0.9,39.0,50.0,35.0,9.0,0.6133333333333333,1.6833333333333333,0.16,0.121,1.8833333333333333,5.006666666666667,0.016000000000000004,14.36,40.88666666666666,0.0,2.880333333333333,45.986666666666665,0.0,0.384,26.0,42.0,4.0,3.1,46.0,159.0,0.4,0.8556525
2021-07-16 20:00:00,5.9,16.0,5.3,16.0,65.0,2.4,41.0,55.0,75.0,2.4,41.0,55.0,74.0,0.9,37.0,51.0,0.9,39.0,50.0,35.0,9.0,0.6666666666666666,1.82,0.173,0.13066666666666668,2.0366666666666666,5.366666666666666,0.017333333333333333,14.313333333333333,40.74333333333333,0.0,2.8703333333333334,45.836666666666666,0.0,0.38266666666666665,26.0,41.0,3.9,2.9,47.0,132.0,0.4,0.8680185
2021-07-16 22:00:00,5.8,16.0,5.5,16.0,64.0,2.4,42.0,55.0,74.0,2.4,41.0,55.0,74.0,1.0,36.0,51.0,1.0,38.0,46.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,49.0,115.0,0.4,26.0,40.0,4.0,3.0,46.0,81.0,0.4,0.851076
2021-07-17 00:00:00,5.6066666666666665,16.0,5.3389999999999995,16.0,64.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,0.8,38.0,49.0,0.8,39.0,47.0,36.0,9.0,0.7166666666666667,1.96,0.18633333333333332,0.1406666666666667,2.1933333333333334,5.693333333333333,0.018666666666666668,14.27,40.6,0.0,2.8603333333333336,45.67666666666667,0.0,0.38133333333333336,25.0,40.0,4.0,3.0,45.0,253.0,0.4,0.684432
2021-07-17 02:00:00,5.9,16.0,5.5,16.0,64.0,2.4,42.0,55.0,74.0,2.4,41.0,55.0,74.0,0.9,36.0,51.0,0.9,38.0,48.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,103.0,0.4,26.0,41.0,4.0,3.0,47.0,82.0,0.4,0.733064
2021-07-17 04:00:00,5.8,16.0,5.6,16.0,62.0,2.4,41.0,53.0,75.0,2.4,41.0,55.0,75.0,0.9,36.0,53.0,0.9,39.0,48.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,44.0,4.0,3.0,48.0,113.0,0.4,26.0,45.0,4.0,3.0,49.0,143.0,0.4,0.74986
2021-07-17 06:00:00,5.8,16.0,5.6,16.0,62.0,2.4,41.0,53.0,75.0,2.4,41.0,55.0,75.0,0.9,36.0,53.0,0.9,39.0,49.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,40.0,4.0,3.0,45.0,103.0,0.4,26.0,39.0,4.0,3.0,45.0,78.0,0.4,0.768612
2021-07-17 08:00:00,5.8,16.0,5.6,16.0,62.0,2.4,41.0,53.0,75.0,2.4,41.0,55.0,75.0,0.9,36.0,53.0,0.9,39.0,50.0,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0,4.0,3.0,46.0,110.66,0.4,26.0,42.0,4.0,3.0,47.0,120.0,0.4,0.763172
2021-07-17 10:00:00,5.7,16.0,5.5,16.0,65.0,2.4,42.0,55.0,76.0,2.4,41.0,55.0,77.0,0.9,36.0,53.0,0.9,38.0,51.0,34.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,4.2,3.3,45.0,100.0,0.4,27.0,40.0,4.4,3.01,47.0,112.0,0.4,0.724756
2021-07-17 12:00:00,5.9,16.0,5.6,16.0,63.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,77.0,0.9,36.0,53.0,0.9,38.0,53.0,35.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,3.6,3.0,48.0,108.0,0.4,27.0,42.0,3.7,3.0,48.0,125.0,0.4,0.717492
2021-07-17 14:00:00,6.0,16.0,5.6,16.0,65.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,0.7,37.0,53.0,0.7,39.0,53.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,3.6,3.0,48.0,108.0,0.4,27.0,42.0,3.7,3.0,48.0,125.0,0.4,0.724528000000001
2021-07-17 16:00:00,5.8,16.0,5.6,16.0,64.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,1.0,37.0,54.0,1.0,39.0,54.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,3.6,3.0,45.0,101.0,0.4,20.883333333333333,41.0,3.6,2.9,47.0,110.0,0.4,0.80104
2021-07-17 18:00:00,5.6,16.0,5.4,16.0,65.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,0.8,38.0,54.0,0.8,39.0,54.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,4.0,3.0,46.0,102.0,0.4,28.0,42.0,4.1,3.1,46.0,107.0,0.4,0.739988
2021-07-17 20:00:00,5.612666666666667,16.0,5.0,16.0,64.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,0.8,38.0,49.0,0.8,39.0,49.0,36.0,9.0,0.77,2.1066666666666665,0.19799999999999998,0.15033333333333335,2.3566666666666665,6.023333333333333,0.02,14.243333333333334,40.46,0.0,2.8513333333333333,45.45666666666666,0.0,0.38,26.0,42.0,3.7,2.8,47.0,110.0,0.4,0.731484
2021-07-17 22:00:00,5.611,16.0,5.347333333333333,16.0,64.0,2.4,42.0,55.0,75.0,2.4,42.0,55.0,75.0,0.8,38.0,49.0,0.8,39.0,47.0,36.0,9.0,0.8233333333333334,2.243333333333333,0.21133333333333332,0.16033333333333333,2.513333333333333,6.35,0.021333333333333336,14.196666666666667,40.32,0.0,2.841333333333333,45.303333333333335,0.0,0.3786666666666667,26.0,39.0,4.0,3.0,45.0,107.0,0.4,0.745379999999999
2021-07-18 00:00:00,5.8,16.0,5.5,16.0,64.0,2.4,38.0,56.0,73.0,2.4,38.0,56.0,73.0,0.8,36.0,48.0,0.8,36.0,47.0,33.0,9.0,0.8766666666666667,2.38,0.22466666666666668,0.17033333333333334,2.67,6.676666666666667,0.02266666666666667,14.146666666666667,40.18333333333333,0.0,2.8313333333333333,45.14333333333333,0.0,0.37733333333333335,26.0,40.0,4.0,3.0,45.0,262.0,0.4,0.690648
2021-07-18 02:00:00,5.5,16.0,5.4,16.0,66.0,2.4,40.0,53.0,75.0,2.4,40.0,53.0,75.0,0.9,36.0,49.0,0.9,37.0,47.0,32.0,9.0,0.93,2.5233333333333334,0.23800000000000002,0.18033333333333335,2.83,7.01,0.024,14.1,40.04666666666667,0.0,2.8213333333333335,44.986666666666665,0.0,0.376,26.0,40.0,4.0,3.0,46.0,112.0,0.4,0.707796
2021-07-18 04:00:00,5.4,16.0,5.2,16.0,67.0,2.4,39.0,53.0,75.0,2.4,39.0,55.0,75.0,0.9,35.0,53.0,0.9,37.0,48.0,31.0,9.0,0.9833333333333333,2.6666666666666665,0.25133333333333335,0.19033333333333333,2.99,7.34,0.025333333333333336,14.053333333333333,39.913333333333334,0.0,2.8113333333333332,44.83,0.0,0.3746666666666667,26.0,43.0,4.0,3.0,48.0,135.90333333333334,0.4,0.790204
2021-07-18 06:00:00,5.4,16.0,5.2,16.0,67.0,2.4,39.0,53.0,75.0,2.4,39.0,55.0,75.0,0.9,35.0,53.0,0.9,37.0,48.0,31.0,9.0,1.0366666666666666,2.8066666666666666,0.26466666666666666,0.20033333333333334,3.1466666666666665,7.6866666666666665,0.02666666666666667,14.006666666666666,39.78,0.0,2.8013333333333335,44.67333333333333,0.0,0.37333333333333335,25.0,39.0,4.0,3.0,45.0,112.0,0.4,0.746124
2021-07-18 08:00:00,5.5,16.0,5.3,16.0,64.0,2.4,38.0,55.0,74.0,2.4,38.0,55.0,75.0,0.7,34.0,51.0,0.7,36.0,50.0,31.0,9.0,1.09,2.9433333333333334,0.278,0.21033333333333334,3.3033333333333332,8.016666666666667,0.028,13.96,39.64333333333333,0.0,2.791333333333333,44.516666666666666,0.0,0.37200000000000005,25.0,40.0,4.0,3.0,45.0,113.0,0.4,0.72714
2021-07-18 10:00:00,5.6,16.0,5.5,16.0,63.0,2.4,38.0,55.0,75.0,2.4,38.0,55.0,77.0,0.7,34.0,51.0,0.7,36.0,51.0,32.0,9.0,1.1433333333333333,3.08,0.2906666666666667,0.22066666666666668,3.46,99.0,0.029333333333333336,13.91,39.51,0.0,2.7813333333333334,44.36,0.0,0.3706666666666667,26.0,39.0,3.6,2.9,45.0,110.0,0.4,0.683788
2021-07-18 12:00:00,5.6,16.0,5.4,16.0,64.0,2.4,39.0,55.0,75.0,2.4,39.0,55.0,77.0,0.7,36.0,53.0,0.8,36.0,52.0,34.0,9.0,1.1966666666666668,3.223333333333333,0.30233333333333334,0.23,3.62,98.0,0.030666666666666672,13.86,39.376666666666665,0.0,2.771333333333333,44.20333333333333,0.0,0.36933333333333335,27.0,40.0,3.6,2.8,45.0,107.0,0.4,0.731812
2021-07-18 14:00:00,5.8,16.0,5.6,16.0,65.0,2.4,39.0,55.0,75.0,2.4,39.0,55.0,76.0,0.8,36.0,54.0,0.8,37.0,54.0,34.0,9.0,1.25,3.3666666666666667,0.3143333333333333,0.2396666666666667,3.78,9.076666666666666,0.03200000000000001,13.81,39.24666666666667,0.0,2.7603333333333335,44.05,0.0,0.368,27.0,41.0,3.6,2.9,46.0,98.0,0.4,0.696784
2021-07-18 16:00:00,5.8,16.0,5.5,16.0,64.0,2.4,39.0,55.0,75.0,2.4,39.0,55.0,78.0,0.6,36.0,55.0,0.8,37.0,55.0,34.0,9.0,1.3033333333333332,3.51,0.32699999999999996,0.24966666666666668,3.94,9.553333333333333,0.03333333333333333,13.76,39.11666666666667,0.0,2.749333333333333,43.89666666666667,0.0,0.36666666666666664,27.0,40.0,3.8,3.0,45.0,121.0,0.4,0.685
2021-07-18 18:00:00,5.6,16.0,5.4,16.0,63.0,2.4,39.0,55.0,76.0,2.4,39.0,55.0,76.0,0.8,36.0,47.0,0.8,37.0,47.0,34.0,9.0,1.3566666666666667,3.6533333333333333,0.3393333333333333,0.2593333333333333,4.1,101.0,0.034666666666666665,13.71,38.986666666666665,0.0,2.7383333333333333,43.74333333333333,0.0,0.36533333333333334,28.0,39.0,3.7,3.0,44.0,147.0,0.4,0.750232
2021-07-18 20:00:00,5.8,16.0,5.4,16.0,63.0,2.4,39.0,55.0,76.0,2.4,39.0,55.0,76.0,0.8,36.0,48.0,0.8,37.0,48.0,34.0,9.0,1.41,3.79,0.35333333333333333,0.27,4.26,10.346666666666666,0.036000000000000004,13.66,38.84,0.0,2.728666666666667,43.583333333333336,0.0,0.364,27.0,41.0,3.9,2.9,45.0,101.0,0.4,0.77484
2021-07-18 22:00:00,5.8,16.0,5.5,16.0,64.0,2.4,38.0,56.0,73.0,2.4,38.0,56.0,73.0,0.8,36.0,48.0,0.8,36.0,47.0,33.0,9.0,1.4633333333333334,3.9266666666666667,0.36666666666666664,0.28,4.416666666666667,96.0,0.037333333333333336,13.613333333333333,38.693333333333335,0.0,2.7186666666666666,43.42,0.0,0.36266666666666664,26.0,40.0,4.0,3.0,45.0,108.0,0.4,0.716868
2021-07-19 00:00:00,5.6,16.0,5.7,16.0,65.0,2.4,39.0,51.0,75.0,2.4,39.0,55.0,77.0,0.7,36.0,54.0,0.7,36.0,54.0,34.0,9.0,1.5166666666666666,40.0,0.38,0.29,45.0,97.0,0.03866666666666667,13.563333333333333,38.56333333333333,0.0,2.708666666666667,43.263333333333335,0.0,0.36133333333333334,27.0,41.0,4.0,3.0,47.0,111.0,0.4,0.618912
2021-07-19 02:00:00,5.6,16.0,5.4,16.0,66.0,2.4,38.0,56.0,75.0,2.4,38.0,56.0,75.0,0.9,35.0,48.0,0.9,36.0,48.0,31.0,9.0,1.57,42.0,0.3933333333333333,3.0,4.726666666666667,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,4.0,3.0,49.0,219.0,0.4,0.620025
2021-07-19 04:00:00,5.8,16.0,5.5,16.0,65.0,2.4,38.0,57.0,75.0,2.4,38.0,55.0,75.0,0.9,34.0,53.0,0.9,36.0,48.0,30.0,9.0,1.6233333333333333,40.0,4.0,3.0,47.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,48.0,125.0,0.4,0.666900500000001
2021-07-19 06:00:00,5.8,16.0,5.5,16.0,65.0,2.4,38.0,57.0,75.0,2.4,38.0,55.0,75.0,0.9,34.0,53.0,0.9,36.0,48.0,30.0,9.0,16.0,40.0,4.0,3.0,47.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,48.0,125.0,0.4,0.691169499999999
2021-07-19 08:00:00,5.9,16.0,5.8,16.0,65.0,2.4,38.0,54.0,75.0,2.4,38.0,53.0,75.0,0.9,38.0,51.0,0.9,35.0,50.0,30.0,9.0,16.0,40.0,4.0,3.0,46.0,98.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,47.0,119.0,0.4,0.6556305
2021-07-19 10:00:00,5.9,16.0,5.6,16.0,65.0,2.4,38.0,54.0,75.0,2.4,38.0,54.0,75.0,0.7,34.0,53.0,0.7,35.0,53.0,30.0,9.0,16.0,42.0,3.8,2.9,46.0,103.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,43.0,4.0,3.0,47.0,134.96666666666667,0.4,0.635684
2021-07-19 12:00:00,5.9,16.0,5.5,16.0,65.0,2.4,38.0,54.0,75.0,2.4,38.0,54.0,75.0,0.7,35.0,53.0,0.7,36.0,53.0,32.0,9.0,16.0,42.0,3.8,3.0,47.0,13.306666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,3.9,3.0,50.0,177.0,0.4,0.604789500000001
2021-07-19 14:00:00,5.7,16.0,5.4,16.0,63.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.7,36.0,55.0,0.7,36.0,55.0,34.0,9.0,16.0,41.0,4.2,3.2,48.0,123.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,39.0,4.2,3.2,45.0,211.0,0.4,0.563471999999999
2021-07-19 16:00:00,5.9,16.0,5.7,16.0,65.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.7,36.0,55.0,0.7,36.0,55.0,34.0,9.0,16.0,43.0,3.7,2.9,49.0,14.363333333333333,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,43.0,3.8,3.0,49.0,101.0,0.4,0.631078
2021-07-19 18:00:00,5.7,16.0,5.7,16.0,65.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.7,36.0,55.0,0.7,36.0,55.0,34.0,9.0,16.0,45.0,4.4,3.1,49.0,131.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,3.9546666666666668,3.2,47.0,197.0,0.4,0.626017
2021-07-19 20:00:00,5.8,16.0,5.7,16.0,65.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.7,36.0,55.0,0.7,36.0,55.0,34.0,9.0,16.0,42.0,3.7,2.9,48.0,15.436666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,43.0,3.8,2.9,48.0,134.0,0.4,0.595966
2021-07-19 22:00:00,5.6,16.0,5.7,16.0,65.0,2.4,39.0,51.0,75.0,2.4,39.0,55.0,77.0,0.7,36.0,54.0,0.7,36.0,54.0,34.0,9.0,16.0,40.0,4.0,3.0,45.0,97.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.0,4.0,3.0,47.0,111.0,0.4,0.576401
2021-07-20 00:00:00,5.5,16.0,5.1,16.0,65.0,2.4,38.0,54.0,73.0,2.4,38.0,54.0,71.0,0.8,33.0,53.0,0.8,34.0,53.0,33.0,9.0,16.0,43.0,4.0,3.0,48.0,93.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,4.0,3.0,47.0,112.0,0.4,0.5943945
2021-07-20 02:00:00,5.8,16.0,5.6,16.0,62.0,2.4,39.0,53.0,75.0,2.4,39.0,52.0,75.0,0.9,36.0,52.00333333333333,0.9,36.0,54.0,32.0,9.0,16.0,43.0,4.0,3.0,48.0,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,4.0,3.0,44.0,210.0,0.4,0.647878
2021-07-20 04:00:00,5.6,16.0,5.5,16.0,65.0,2.4,38.0,55.0,75.0,2.4,38.0,51.0,75.0,0.9,35.0,51.98,0.9,36.0,45.0,31.0,9.0,16.0,42.0,4.0,3.0,47.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,48.0,125.0,0.4,0.6697565
2021-07-20 06:00:00,5.6,16.0,5.5,16.0,65.0,2.4,38.0,55.0,75.0,2.4,38.0,51.0,75.0,0.9,35.0,51.95666666666666,0.9,36.0,45.0,31.0,9.0,16.0,42.0,4.0,3.0,47.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,48.0,125.0,0.4,0.6701695
2021-07-20 08:00:00,5.6,16.0,5.5,16.0,65.0,2.4,38.0,55.0,75.0,2.4,38.0,51.0,75.0,0.9,35.0,51.93333333333333,0.9,36.0,45.0,31.0,9.0,16.0,40.0,4.0,3.0,46.0,98.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,40.0,4.0,3.0,47.0,122.0,0.4,0.6379835
2021-07-20 10:00:00,5.7,16.0,5.3,16.0,66.0,2.4,38.0,55.0,75.0,2.4,38.0,51.0,75.0,0.7,35.0,48.0,0.7,36.0,47.0,32.0,9.0,16.0,42.0,4.3,3.1,47.0,109.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,45.0,4.4,3.0,49.0,201.0,0.4,0.5870165
2021-07-20 12:00:00,5.7,15.93,5.5,15.946666666666667,66.0,2.4,39.0,54.0,74.0,2.4,38.0,54.0,73.0,0.6,36.0,50.0,0.6,36.0,48.0,35.0,9.0,16.0,43.0,3.8,3.0,48.0,18.266666666666666,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,43.0,3.9,3.0,47.0,125.0,0.4,0.636132
2021-07-20 14:00:00,5.6,15.936666666666667,5.4,15.953333333333333,66.0,2.4,39.0,54.0,76.0,2.4,39.0,54.0,75.0,0.6,36.0,51.0,0.6,36.0,49.0,36.0,9.0,16.0,42.0,4.1,3.1,48.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.0,4.1,3.2,46.0,184.0,0.4,0.6231715
2021-07-20 16:00:00,5.8,16.0,5.4,16.0,65.0,2.4,39.0,54.0,75.0,2.4,39.0,54.0,75.0,0.9,36.0,51.0,0.9,36.0,50.0,35.0,9.0,16.0,41.0,3.6,2.9,48.0,19.166666666666668,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,39.0,3.7,3.0,46.0,101.0,0.4,0.6601
2021-07-20 18:00:00,5.7,16.0,5.4,16.0,65.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.8,35.0,53.0,0.8,36.0,51.0,34.0,9.0,16.0,42.0,3.8,3.0,48.0,100.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,42.0,3.9,3.0,47.0,231.0,0.4,0.6116145
2021-07-20 20:00:00,5.5,16.0,5.4,16.0,65.0,2.4,38.0,54.0,75.0,2.4,39.0,54.0,75.0,0.8,35.0,53.0,0.8,36.0,51.0,34.0,9.0,16.0,44.0,4.1,3.2,50.0,20.123333333333335,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,4.1,3.2,45.0,279.0,0.4,0.5891025
2021-07-20 22:00:00,5.5,16.0,5.1,16.0,65.0,2.4,38.0,54.0,73.0,2.4,38.0,54.0,71.0,0.8,33.0,53.0,0.8,34.0,53.0,33.0,9.076666666666666,16.0,43.0,4.0,3.0,48.0,93.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,42.0,4.0,3.0,47.0,112.0,0.4,0.5684805
2021-07-21 00:00:00,5.5,16.0,5.4,16.0,62.0,2.4,39.0,51.0,75.0,2.4,38.0,54.0,75.0,0.7,34.0,52.0,0.7,35.0,52.0,31.0,9.0,16.0,42.0,4.0,3.0,47.0,96.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,41.86666666666667,4.0,3.0,45.0,110.0,0.4,0.767744
2021-07-21 02:00:00,5.5,16.0,5.4,16.0,65.0,2.4,39.0,51.0,76.0,2.4,39.0,54.0,71.0,0.9,33.0,53.0,0.9,34.0,55.0,32.0,9.0,16.0,44.0,4.0,3.0,49.0,96.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,4.0,3.0,45.0,112.0,0.4,0.687696
2021-07-21 04:00:00,5.6,16.0,5.2,16.0,63.0,2.4,38.0,55.0,77.0,2.4,38.0,51.0,80.0,0.9,35.0,55.0,0.9,36.0,55.0,29.0,9.0,16.0,42.0,4.0,3.0,47.0,99.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,41.0,4.0,3.0,48.0,125.0,0.4,0.69194
2021-07-21 06:00:00,5.6,16.0,5.3,16.0,62.0,2.4,38.0,52.0,75.0,2.4,38.0,53.0,73.0,0.8,33.0,55.0,0.8,34.0,54.0,29.0,9.0,16.0,43.0,4.0,3.0,47.0,95.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,4.0,3.0,44.0,159.0,0.4,0.684304
