,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1/1|P сеп. |кгс/см²,С-1/1|t жидкости |°С,С-1/1|L жидкости| см,С-1/2|P сеп. |кгс/см²,С-1/2|t жидкости |°С,С-1/2|L жидкости| см,С-2/1|P сеп. |кгс/см²,С-2/1|t жидкости|°С,С-2/1|L межфазный|см,С-2/1|L нефти|см,С-2/2|P сеп. |кгс/см²,С-2/2|t жидкости|°С,С-2/2|L межфазный|см,С-2/2|L нефти|см,ОН-1/1|P отс. |кгс/см²,ОН-1/1|t жидкости|°С,ОН-1/1|L межфазный|см,ОН-1/2|P отс. |кгс/см²,ОН-1/2|t жидкости|°С,ОН-1/2|L  межфазный|см,С-3/1|t жидкости|°С,С-3/1|L нефти|см,С-3/2|t жидкости|°С,С-3/2|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,П-3|Т нефти на входе|°С,П-3|Т нефти на выходе|°С,П-3|Р нефти на входе|кгс/см²,П-3|Р нефти на выходе|кгс/см²,П-3|Т теплоно-сителя|°С,П-3|Т дымовых газов|°С,П-3|Р на горелку|кгс/см4,Добыча воды за 2 ч,"Добыча воды за 2 ч, расч","Добыча воды за 2 ч, расч, по ТОРам",Показания влагомера,Расход пресной воды
200,2024-03-17 16:00:00,9.6,16.0,9.2,14.0,65.0,9.2,17.0,63.0,4.2,51.0,73.0,72.0,4.2,49.0,74.0,73.0,2.4,45.0,72.0,2.4,42.0,71.0,52.0,72.0,34.0,44.0,24.2,50.9,6.2,5.2,62.2,139.0,0.27,23.9,53.8,6.2,5.1,62.1,140.0,0.3,26.4,57.1,6.2,5.2,63.4,168.0,0.23,21.023817,13.567000000000007,12.897000000000007,0.21,10.4
201,2024-03-17 18:00:00,9.6,16.0,9.2,14.0,65.0,9.2,17.0,63.0,4.2,51.0,73.0,72.0,4.2,49.0,74.0,73.0,2.4,45.0,72.0,2.4,42.0,71.0,52.0,77.0,34.0,50.0,24.2,49.5,6.2,5.2,60.5,123.0,0.27,23.9,54.4,6.2,5.1,62.1,142.0,0.3,26.4,57.4,6.2,5.2,63.3,169.0,0.23,20.593119,19.581000000000017,18.51100000000001,0.21,10.4
202,2024-03-17 20:00:00,9.6,16.0,9.2,14.0,65.0,9.2,17.0,63.0,4.2,51.0,73.0,72.0,4.2,49.0,74.0,73.0,2.4,45.0,72.0,2.4,42.0,71.0,52.0,77.0,34.0,50.0,24.2,50.2,6.5,5.3,61.0,129.2,0.27,23.9,54.9,6.6,5.4,62.8,156.3,0.3,26.4,57.8,6.6,5.4,63.4,178.0,0.23,21.595482000000008,20.208000000000013,16.097999999999992,0.06,10.4
203,2024-03-17 22:00:00,9.5,16.0,9.1,14.0,62.0,9.2,17.0,62.0,4.2,52.0,72.0,72.0,4.2,52.0,76.0,70.0,2.4,45.0,75.0,2.4,44.0,74.0,52.0,66.0,38.0,42.0,25.3,54.0,6.3,5.2,65.5,335.9,0.27,25.3,59.1,6.3,5.2,66.2,291.4,0.3,26.6,62.4,6.3,5.4,67.5,212.0,0.23,21.441819,31.301000000000013,35.27100000000001,0.27,10.4
204,2024-03-18 00:00:00,9.7,16.0,9.3,14.0,61.0,9.3,17.0,62.0,4.2,53.0,76.0,73.0,4.2,52.0,74.0,70.0,2.8,45.0,76.0,2.8,43.0,74.0,54.0,80.0,48.0,52.0,25.4,53.2,6.3,5.2,65.9,173.1,0.27,25.4,59.3,6.2,5.2,66.8,292.8,0.3,26.8,59.5,6.2,5.1,64.5,328.4,0.23,20.539161,18.822000000000003,16.282000000000007,0.27,10.4
205,2024-03-18 02:00:00,9.5,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.1,51.0,77.0,71.0,4.2,50.0,74.0,74.0,2.5,44.0,76.0,2.6,42.0,70.0,50.0,68.0,36.0,38.0,25.5,49.6,6.3,5.3,60.9,123.8,0.27,25.4,54.0,6.4,5.3,61.9,140.2,0.3,26.7,57.5,6.3,5.3,62.2,325.9,0.23,17.970302500000003,21.593999999999998,19.393999999999984,0.15,10.5
206,2024-03-18 04:00:00,9.4,16.0,9.0,14.0,63.0,9.1,17.0,63.0,4.2,50.0,71.0,73.0,4.2,49.0,75.0,70.0,2.3,43.0,75.0,2.3,41.0,71.0,53.0,90.0,50.0,68.0,24.7,51.4,6.5,5.5,62.5,143.8,0.27,24.7,56.3,6.7,5.5,63.2,288.7,0.3,26.0,54.2,6.7,5.6,59.7,190.3,0.23,16.66723750000004,21.487999999999985,20.80799999999999,0.18,10.5
207,2024-03-18 06:00:00,9.5,16.0,9.2,14.0,62.0,9.2,17.0,63.0,4.1,50.0,77.0,72.0,4.2,50.0,75.0,71.0,2.6,43.0,74.0,2.6,41.0,71.0,53.0,76.0,36.0,47.0,24.4,49.0,6.2,5.2,59.8,252.9,0.27,24.4,54.6,6.3,5.3,62.4,146.7,0.3,25.8,57.8,6.3,5.2,62.6,329.5,0.23,17.791650000000004,9.067999999999998,7.628,0.15,10.5
208,2024-03-18 08:00:00,9.6,16.0,9.1,14.0,62.0,9.1,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,90.0,50.0,68.0,24.1,49.9,6.1,5.1,60.8,128.3,0.27,24.1,55.4,6.2,5.2,62.3,286.7,0.3,26.7,55.8,6.2,5.2,60.9,314.8,0.23,17.364022499999997,16.838000000000005,16.398000000000025,0.15,10.5
209,2024-03-18 10:00:00,9.6,16.0,9.3,14.0,62.0,9.3,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,65.0,50.0,40.0,24.1,52.2,6.1,5.1,62.7,128.3,0.27,24.1,52.5,6.2,5.2,59.9,135.0,0.3,26.7,56.5,6.2,5.2,62.1,144.0,0.23,17.375982500000003,19.529999999999987,19.279999999999987,0.09,10.5
210,2024-03-18 12:00:00,9.4,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,87.0,50.0,63.0,24.1,51.1,6.1,5.1,62.9,332.0,0.27,24.1,55.4,6.2,5.2,63.5,285.0,0.3,26.7,56.2,6.2,5.2,62.1,144.0,0.23,17.011834999999998,18.040000000000006,16.78000000000001,0.09,10.5
211,2024-03-18 14:00:00,9.4,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,73.0,50.0,40.0,24.1,49.4,6.1,5.1,62.9,332.0,0.27,24.1,52.9,6.2,5.2,63.5,285.0,0.3,26.7,56.2,6.2,5.2,62.1,144.0,0.23,17.450272499999997,25.480000000000032,25.970000000000013,0.09,10.5
212,2024-03-18 16:00:00,9.4,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,73.0,50.0,40.0,24.1,45.8,6.1,5.1,59.7,332.0,0.27,24.1,52.9,6.2,5.2,63.5,285.0,0.3,26.7,56.2,6.2,5.2,63.6,334.0,0.23,17.559234999999997,13.875,10.854999999999997,0.09,10.5
213,2024-03-18 18:00:00,9.4,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,50.0,77.0,71.0,4.2,50.0,75.0,72.0,2.6,43.0,74.0,2.6,42.0,72.0,53.0,73.0,50.0,40.0,24.1,47.3,6.1,5.1,67.8,343.0,0.27,24.1,54.1,6.2,5.2,61.3,279.0,0.3,26.7,57.1,6.2,5.2,63.4,173.0,0.23,16.643145000000008,23.801,23.061000000000007,0.09,10.5
214,2024-03-18 20:00:00,9.4,16.0,9.1,15.0,63.0,9.1,18.0,62.0,4.1,50.0,71.0,70.0,4.2,49.0,73.0,68.0,2.6,42.0,72.0,2.6,42.0,69.0,53.0,73.0,37.0,45.0,24.4,49.6,5.9,5.1,60.1,121.9,0.27,24.5,52.7,6.0,5.1,59.9,248.8,0.3,27.1,58.0,6.1,5.0,63.5,170.4,0.23,17.983642500000066,25.438,24.378000000000007,0.21,10.5
215,2024-03-18 22:00:00,9.5,16.0,9.2,15.0,62.0,9.2,18.0,63.0,4.2,50.0,73.0,73.0,4.2,50.0,74.0,72.0,2.2,43.0,74.0,2.2,43.0,70.0,53.0,80.0,37.0,57.0,24.2,50.9,6.2,5.2,61.6,136.0,0.27,24.0,56.7,6.3,5.3,63.8,287.5,0.3,26.6,57.2,6.3,5.3,62.2,320.2,0.23,16.742159999999988,31.874999999999982,30.56499999999998,0.21,10.5
216,2024-03-19 00:00:00,9.6,16.0,9.2,15.0,62.0,9.2,18.0,62.0,4.2,51.0,75.0,73.0,4.2,50.0,73.0,71.0,2.6,43.0,74.0,2.6,43.0,70.0,50.0,69.0,37.0,41.0,24.5,53.6,6.8,5.6,64.7,227.2,0.27,24.2,51.8,6.8,5.6,59.9,126.9,0.3,26.3,57.2,6.8,5.5,61.7,316.7,0.23,17.923957499999908,23.580000000000013,22.850000000000005,0.3,10.5
217,2024-03-19 02:00:00,9.4,16.0,9.2,15.0,62.0,9.2,18.0,63.0,4.2,50.0,74.0,72.0,4.2,50.0,75.0,72.0,2.6,43.0,76.0,2.6,42.0,70.0,53.0,80.0,38.0,54.0,24.4,49.8,6.6,5.4,60.8,126.0,0.27,24.2,56.2,6.7,5.5,63.3,287.2,0.3,26.2,56.5,6.7,5.5,61.5,317.2,0.23,19.070675,22.34700000000001,18.61700000000001,0.09,10.5
218,2024-03-19 04:00:00,9.5,16.0,9.0,15.0,61.0,9.0,18.0,62.0,4.2,51.0,76.0,73.0,4.2,50.0,73.0,75.0,2.4,43.0,75.0,2.5,43.0,70.0,53.0,82.0,38.0,57.0,24.5,52.4,6.7,5.5,63.4,237.2,0.27,23.9,52.0,6.7,5.5,59.6,243.5,0.3,25.6,55.0,6.7,5.5,61.0,132.0,0.23,19.45917999999999,20.58399999999997,20.40399999999999,0.09,10.5
219,2024-03-19 06:00:00,9.5,16.0,9.2,14.0,64.0,9.1,18.0,62.0,4.1,50.0,75.0,72.0,4.2,50.0,75.0,71.0,2.3,43.0,75.0,2.4,43.0,70.0,53.0,81.0,38.0,55.0,25.5,50.1,6.5,5.2,60.5,124.5,0.27,25.3,55.5,6.5,5.4,61.6,283.5,0.3,27.2,56.8,6.5,5.3,61.4,310.5,0.23,19.736015,8.146,7.436000000000007,0.09,10.5
220,2024-03-19 08:00:00,9.6,16.0,9.2,14.0,64.0,9.1,18.0,62.0,4.1,50.0,75.0,72.0,4.2,50.0,75.0,71.0,2.3,43.0,75.0,2.4,43.0,70.0,53.0,90.0,38.0,59.0,25.5,50.3,6.5,5.2,61.2,127.0,0.27,25.3,53.1,6.5,5.4,61.2,133.0,0.3,27.2,54.1,6.5,5.3,59.9,125.0,0.23,19.099535000000003,24.627000000000017,22.707,0.09,10.5
221,2024-03-19 10:00:00,9.6,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,49.0,74.0,73.0,4.2,50.0,75.0,72.0,2.4,43.0,75.0,2.4,44.0,70.0,53.0,81.0,38.0,55.0,24.6,53.7,6.4,5.3,65.0,284.4,0.27,24.4,55.5,6.5,5.4,62.4,283.7,0.3,27.3,59.2,6.5,5.4,63.9,237.2,0.23,18.905380000000005,33.07499999999999,31.374999999999982,0.09,10.5
222,2024-03-19 12:00:00,9.6,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,49.0,74.0,73.0,4.2,50.0,75.0,72.0,2.4,43.0,75.0,2.4,44.0,70.0,53.0,92.0,38.0,65.0,24.6,53.6,6.4,5.3,63.8,181.0,0.27,24.4,56.9,6.5,5.4,63.5,284.0,0.3,27.3,59.7,6.5,5.4,64.3,282.0,0.23,19.720284999999997,13.84500000000002,12.825000000000031,0.06,10.5
223,2024-03-19 14:00:00,9.6,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,49.0,74.0,73.0,4.2,50.0,75.0,72.0,2.4,43.0,75.0,2.4,44.0,70.0,53.0,80.0,38.0,50.0,24.6,49.7,6.4,5.3,60.5,124.0,0.27,24.4,54.5,6.5,5.4,62.3,143.0,0.3,27.3,55.1,6.5,5.4,60.8,128.0,0.23,20.651409999999995,15.75699999999997,15.436999999999976,0.09,10.5
224,2024-03-19 16:00:00,9.6,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,49.0,74.0,80.0,4.2,50.0,75.0,80.0,2.4,43.0,74.0,2.4,44.0,70.0,53.0,75.0,38.0,47.0,24.6,49.7,6.4,5.3,60.5,124.0,0.27,24.4,54.5,6.5,5.4,62.3,143.0,0.3,27.3,55.1,6.5,5.4,60.8,128.0,0.23,19.01042000000002,35.365,33.145,0.21,8.5
225,2024-03-19 18:00:00,9.6,16.0,9.2,14.0,62.0,9.2,18.0,62.0,4.2,49.0,74.0,80.0,4.2,50.0,75.0,80.0,2.4,43.0,74.0,2.4,44.0,70.0,53.0,75.0,38.0,47.0,24.6,49.0,6.4,5.3,59.9,121.0,0.27,24.4,55.7,6.5,5.4,61.8,277.0,0.3,27.3,58.8,6.5,5.4,63.9,159.0,0.23,18.634069999999998,11.427000000000008,13.95700000000003,0.21,8.5
226,2024-03-19 20:00:00,9.7,16.0,9.2,15.0,62.0,9.3,18.0,62.0,4.2,51.0,76.0,71.0,4.2,49.0,75.0,72.0,2.5,44.0,74.0,2.5,45.0,50.0,52.0,90.0,49.0,63.0,23.7,51.8,6.4,5.2,62.8,147.8,0.27,23.5,55.3,6.5,5.3,63.3,162.7,0.3,25.6,54.2,6.5,5.4,59.9,127.1,0.23,19.974110000000007,17.381000000000007,14.260999999999996,0.06,10.5
227,2024-03-19 22:00:00,9.6,16.0,9.3,15.0,64.0,9.3,18.0,63.0,4.1,49.0,77.0,71.0,4.2,49.0,76.0,70.0,2.5,44.0,73.0,2.5,44.0,50.0,53.0,73.0,36.0,45.0,24.2,53.5,6.1,5.0,64.4,284.4,0.27,24.2,54.7,6.3,5.3,61.3,280.5,0.3,26.0,59.7,6.3,5.3,64.4,228.7,0.23,20.39128,25.593,25.102999999999994,0.4,10.5
228,2024-03-20 00:00:00,9.6,16.0,9.0,14.0,63.0,9.0,18.0,62.0,4.2,51.0,75.0,73.0,4.2,50.0,75.0,71.0,2.5,44.0,75.0,2.5,42.0,49.0,53.0,77.0,37.0,48.0,24.4,48.9,6.7,5.4,59.8,186.0,0.27,24.1,54.4,6.8,5.5,62.2,141.6,0.3,25.6,55.6,6.7,5.5,61.0,309.5,0.23,19.956885,21.78000000000001,21.139999999999997,0.4,10.5
229,2024-03-20 02:00:00,9.4,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,50.0,72.0,71.0,4.2,50.0,73.0,69.0,2.3,43.0,74.0,2.3,41.0,50.0,53.0,76.0,36.0,47.0,24.4,51.9,6.1,5.1,63.5,169.8,0.27,24.2,52.7,6.0,5.2,60.2,268.2,0.3,25.8,57.8,6.1,5.1,63.7,178.8,0.23,23.59663999999993,17.356000000000016,16.455999999999996,0.09,10.3
230,2024-03-20 04:00:00,9.4,16.0,9.1,14.0,62.0,9.1,17.0,62.0,4.2,50.0,76.0,73.0,4.2,50.0,73.0,75.0,2.4,43.0,73.0,2.4,42.0,49.0,49.0,71.0,36.0,46.0,24.8,48.6,6.2,5.2,59.7,246.1,0.27,24.7,56.7,6.3,5.2,63.9,292.3,0.3,25.7,55.8,6.3,5.2,61.0,310.2,0.23,24.28992000000002,22.363000000000007,22.65300000000001,0.09,10.3
231,2024-03-20 06:00:00,9.3,16.0,9.0,14.0,62.0,9.0,17.0,62.0,4.1,50.0,76.0,73.0,4.2,50.0,74.0,74.0,2.5,42.0,76.0,2.5,42.0,50.0,53.0,78.0,36.0,51.0,23.7,50.6,6.5,5.3,62.7,154.1,0.27,23.5,51.9,6.5,5.4,60.0,128.0,0.3,24.7,58.0,6.5,5.4,64.2,212.7,0.23,23.47976000000001,10.084999999999994,10.104999999999997,0.09,10.3
232,2024-03-20 08:00:00,9.4,16.0,9.1,14.0,62.0,9.1,17.0,62.0,4.2,50.0,76.0,72.0,4.2,50.0,74.0,73.0,2.3,42.0,75.0,2.3,42.0,49.0,53.0,80.0,36.0,53.0,24.4,50.7,6.5,5.4,61.8,329.5,0.27,24.0,55.1,6.6,5.4,62.6,291.4,0.3,25.2,54.1,6.6,5.5,59.9,147.9,0.23,24.103120000000008,25.65099999999999,24.83099999999999,0.09,10.3
233,2024-03-20 10:00:00,9.4,16.0,9.1,14.0,62.0,9.1,17.0,62.0,4.2,50.0,76.0,72.0,4.2,50.0,74.0,73.0,2.2,42.0,75.0,2.2,43.0,49.0,53.0,80.0,36.0,53.0,24.9,51.3,6.3,5.2,61.8,135.5,0.27,24.6,54.4,6.3,5.3,61.8,141.7,0.3,26.7,59.7,6.4,5.3,64.5,268.4,0.23,23.4188,26.90900000000001,25.69900000000001,0.09,10.3
234,2024-03-20 12:00:00,9.5,16.0,9.1,15.0,62.0,9.1,18.0,62.0,4.2,50.0,73.0,72.0,4.2,50.0,75.0,74.0,2.3,43.0,74.0,2.3,43.0,49.0,53.0,80.0,36.0,53.0,24.2,54.0,6.4,5.3,64.3,257.2,0.27,23.8,56.5,6.4,5.3,63.3,284.4,0.3,28.9,55.3,6.4,5.4,60.6,289.5,0.23,23.713120000000107,21.657999999999973,19.58799999999998,0.12,10.3
235,2024-03-20 14:00:00,9.4,16.0,9.0,15.0,62.0,9.0,18.0,62.0,4.2,50.0,74.0,72.0,4.2,50.0,73.0,72.0,2.2,43.0,75.0,2.2,43.0,49.0,53.0,80.0,36.0,53.0,24.1,50.2,6.5,5.4,60.8,124.7,0.27,23.6,52.9,6.5,5.4,60.8,269.7,0.3,28.3,56.2,6.5,5.5,62.5,151.0,0.23,23.729519999999976,14.730000000000004,14.780000000000005,0.12,10.3
236,2024-03-20 16:00:00,9.5,16.0,9.1,15.0,62.0,9.1,18.0,62.0,4.2,50.0,75.0,71.0,4.2,50.0,75.0,71.0,2.3,43.0,74.0,2.3,43.0,49.0,53.0,80.0,37.0,53.0,24.9,52.7,6.3,5.2,62.9,327.2,0.27,24.7,57.3,6.2,5.2,63.7,284.7,0.3,29.1,55.9,6.2,5.2,60.9,128.2,0.23,24.1184,23.98400000000001,23.16400000000001,0.12,10.3
237,2024-03-20 18:00:00,9.4,16.0,9.2,15.0,62.0,9.2,18.0,62.0,4.2,50.0,75.0,71.0,4.2,50.0,74.0,71.0,2.3,43.0,74.0,2.3,43.0,49.0,53.0,80.0,37.0,53.0,24.7,50.3,6.1,5.1,61.5,129.9,0.27,24.6,52.5,6.1,5.1,60.1,255.9,0.3,26.8,59.2,6.1,5.2,64.0,330.3,0.23,23.8288,22.955,20.00499999999999,0.15,10.3
238,2024-03-20 20:00:00,9.7,17.0,9.3,15.0,64.0,9.3,18.0,63.0,4.1,50.0,73.0,71.0,4.2,50.0,79.0,73.0,2.4,43.0,72.0,2.4,46.0,49.0,53.0,80.0,38.0,55.0,24.8,50.1,5.7,4.9,60.3,124.0,0.27,24.8,53.6,5.8,5.0,60.4,127.8,0.3,26.5,59.1,5.9,4.9,64.0,330.3,0.23,22.89928,29.16,25.53000000000001,0.2,10.3
239,2024-03-20 22:00:00,9.5,16.0,9.1,14.0,62.0,9.1,18.0,62.0,4.1,50.0,75.0,72.0,4.2,50.0,73.0,71.0,2.1,43.0,75.0,2.4,49.0,49.0,54.0,77.0,37.0,46.0,25.3,53.7,6.0,4.9,64.7,221.1,0.27,25.4,55.9,6.2,5.1,61.8,285.4,0.3,26.8,56.6,6.3,5.2,61.5,139.9,0.23,23.55408000000004,37.146,37.356,0.23,11.0
240,2024-03-21 00:00:00,9.6,16.0,9.0,14.0,63.0,9.0,18.0,63.0,4.1,52.0,75.0,71.0,4.2,52.0,72.0,71.0,2.4,43.0,70.0,2.4,47.0,49.0,55.0,77.0,39.0,50.0,25.0,52.0,7.0,5.7,63.8,316.9,0.27,24.1,57.0,6.8,5.6,64.9,290.7,0.3,25.2,57.2,6.6,5.6,66.3,334.4,0.23,23.20552,18.71799999999999,15.928000000000017,0.12,11.0
241,2024-03-21 02:00:00,9.6,16.0,9.1,14.0,62.0,9.1,17.0,63.0,4.2,52.0,76.0,71.0,4.2,52.0,73.0,69.0,2.4,43.0,75.0,2.4,49.0,50.0,55.0,81.0,39.0,50.0,26.0,51.9,6.3,5.2,63.2,304.4,0.27,25.9,59.4,6.3,5.2,66.5,294.4,0.3,26.8,58.0,6.5,5.5,63.6,142.0,0.23,22.725525000000008,20.431999999999988,19.78199999999999,0.09,10.8
242,2024-03-21 04:00:00,9.6,16.0,9.1,14.0,62.0,9.1,17.0,63.0,4.2,52.0,76.0,71.0,4.2,52.0,73.0,69.0,2.4,43.0,75.0,2.4,49.0,50.0,55.0,81.0,39.0,50.0,26.0,51.9,6.3,5.2,63.2,304.4,0.27,25.9,59.4,6.3,5.2,66.5,294.4,0.3,26.8,58.0,6.5,5.5,63.6,142.0,0.23,21.894825000000097,23.092,22.692000000000007,0.15,10.7
243,2024-03-21 06:00:00,9.4,16.0,9.2,14.0,62.0,9.3,17.0,63.0,4.2,53.0,75.0,74.0,4.2,52.0,74.0,74.0,2.3,43.0,76.0,2.3,45.0,49.0,56.0,80.0,39.0,50.0,25.5,53.8,6.5,5.4,65.0,329.0,0.27,24.9,55.1,6.5,5.4,62.7,159.0,0.3,25.8,58.7,6.5,5.4,64.3,319.5,0.23,22.366574999999997,21.444000000000003,18.764,0.15,10.8
244,2024-03-21 08:00:00,9.6,16.0,9.3,14.0,62.0,9.3,17.0,62.0,4.2,53.0,75.0,72.0,4.2,52.0,74.0,73.0,2.3,44.0,75.0,2.3,47.0,49.0,56.0,80.0,39.0,50.0,26.0,53.8,6.1,5.2,64.6,325.0,0.27,25.9,57.9,6.2,5.2,64.3,286.6,0.3,27.6,60.4,6.2,5.2,65.5,166.2,0.23,22.29630000000001,17.349000000000004,16.989000000000026,0.15,10.8
245,2024-03-21 10:00:00,9.6,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,53.0,74.0,75.0,4.2,52.0,74.0,73.0,2.3,44.0,75.0,2.3,47.0,49.0,56.0,80.0,39.0,50.0,25.0,64.4,6.2,5.3,64.3,138.8,0.27,24.9,58.2,6.2,5.2,64.9,285.4,0.3,28.1,58.5,6.3,5.2,63.6,304.9,0.23,22.0908,26.295999999999992,23.32599999999999,0.15,10.7
246,2024-03-21 12:00:00,9.6,16.0,9.2,14.0,62.0,9.2,17.0,62.0,4.2,54.0,74.0,75.0,4.2,52.0,74.0,73.0,2.3,44.0,75.0,2.3,47.0,49.0,56.0,80.0,39.0,50.0,26.8,53.7,6.1,5.2,63.9,130.3,0.27,26.7,56.2,6.1,5.1,63.1,249.7,0.3,29.6,59.7,6.2,5.2,64.0,299.8,0.23,21.9915,20.68900000000001,23.449000000000005,0.15,10.8
247,2024-03-21 14:00:00,9.7,16.0,9.3,14.0,62.0,9.3,17.0,62.0,4.3,52.0,75.0,75.0,4.2,52.0,74.0,73.0,2.4,45.0,75.0,2.4,47.0,49.0,56.0,94.0,38.0,60.0,24.9,54.2,6.3,5.4,65.8,170.3,0.27,24.4,57.3,6.2,5.2,65.9,159.9,0.3,29.7,57.1,6.4,5.4,63.0,138.1,0.23,22.918949999999924,19.871,21.68099999999999,0.15,10.7
248,2024-03-21 16:00:00,9.6,16.0,9.1,14.0,62.0,9.1,17.0,62.0,4.2,53.0,76.0,74.0,4.2,53.0,74.0,73.0,2.4,45.0,74.0,2.4,47.0,49.0,55.0,80.0,38.0,50.0,25.9,55.9,6.4,5.4,66.3,334.4,0.27,25.5,55.4,6.4,5.3,63.2,130.8,0.3,29.9,61.0,6.5,5.5,65.8,326.1,0.23,22.286549999999902,16.567999999999984,14.28799999999999,0.12,10.8
249,2024-03-21 18:00:00,9.6,16.0,9.1,14.0,61.0,9.1,18.0,61.0,4.2,50.0,76.0,74.0,4.2,50.0,75.0,73.0,2.4,45.0,74.0,2.4,47.0,49.0,55.0,80.0,38.0,50.0,25.6,53.5,6.4,5.4,63.7,178.9,0.27,25.1,55.7,6.4,5.3,62.5,283.2,0.3,27.5,55.1,6.4,5.5,60.6,295.7,0.23,20.8077,29.867000000000004,27.277,0.12,10.7
250,2024-03-21 20:00:00,9.5,16.0,9.2,15.0,62.0,9.2,18.0,61.0,4.2,51.0,76.0,72.0,4.2,50.0,73.0,72.0,2.4,45.0,73.0,2.4,47.0,50.0,53.0,68.0,39.0,42.0,23.6,51.8,6.4,5.3,62.8,154.0,0.27,23.3,54.0,6.5,5.3,61.0,278.9,0.3,25.5,54.1,6.4,5.4,59.9,243.3,0.23,22.91115,15.395000000000008,11.245000000000012,0.14,10.7
251,2024-03-21 22:00:00,9.3,16.0,9.1,14.0,62.0,9.2,18.0,63.0,4.1,51.0,75.0,71.0,4.2,50.0,74.0,74.0,2.2,45.0,74.0,2.4,47.0,50.0,54.0,77.0,39.0,50.0,24.6,51.6,6.4,5.3,62.4,328.3,0.27,24.4,55.5,6.4,5.4,63.1,152.3,0.3,26.1,57.7,6.4,5.4,64.3,171.7,0.23,21.57930000000013,21.165999999999976,22.72599999999997,0.14,10.8
252,2024-03-22 00:00:00,9.4,16.0,9.1,14.0,61.0,9.2,18.0,64.0,4.1,50.0,75.0,70.0,4.2,50.0,74.0,74.0,2.5,45.0,75.0,2.5,46.0,50.0,53.0,76.0,39.0,49.0,24.2,50.4,6.3,5.3,61.4,133.5,0.27,24.0,51.1,6.3,5.3,60.9,281.3,0.3,25.7,55.5,6.3,5.2,60.9,310.2,0.23,23.081175,12.480999999999996,9.111000000000004,0.14,10.7
253,2024-03-22 02:00:00,9.4,16.0,9.1,14.0,62.0,9.2,18.0,63.0,4.1,51.0,75.0,73.0,4.2,52.0,73.0,69.0,2.4,44.0,75.0,2.2,46.0,49.0,53.0,74.0,37.0,44.0,25.1,52.0,6.2,5.2,63.0,153.0,0.27,24.8,55.5,6.3,5.2,62.7,147.2,0.3,26.2,56.2,6.3,5.2,61.4,140.5,0.23,22.193325000000005,26.85,26.51000000000001,0.2,11.5
254,2024-03-22 04:00:00,9.6,16.0,9.1,14.0,63.0,9.2,17.0,62.0,4.1,50.0,74.0,70.0,4.2,50.0,73.0,69.0,2.4,44.0,74.0,2.4,50.0,49.0,53.0,78.0,37.0,51.0,24.9,49.5,6.3,5.1,61.0,312.8,0.27,24.8,54.1,6.3,5.3,60.8,283.1,0.3,25.7,58.8,6.4,5.3,63.0,329.4,0.23,21.79762499999981,18.38900000000001,15.729000000000024,0.2,11.5
255,2024-03-22 06:00:00,9.5,16.0,9.1,14.0,60.0,9.2,17.0,61.0,4.2,50.0,76.0,71.0,4.2,50.0,74.0,71.0,2.6,44.0,74.0,2.6,50.0,49.0,53.0,88.0,38.0,60.0,24.3,49.5,6.3,5.2,61.0,150.4,0.27,24.6,56.6,6.1,5.1,63.6,291.2,0.3,25.5,58.4,6.1,5.2,64.0,195.0,0.23,22.165725,0.2299999999999755,2.4799999999999898,0.2,11.5
