,Дата,Блок манифольда|P бм  |кгс/см²,Блок манифольда|t жидкости| °С,С-1|P сеп. |кгс/см²,С-1|t жидкости |°С,С-1|L жидкости| см,С-2|P сеп. |кгс/см²,С-2|t жидкости|°С,С-2|L межфазный|см,С-2|L нефти|см,ОН-1|t жидкости|°С,ОН-1|L межфазный|см,ОН-1|P отс. |кгс/см²,С-3|t жидкости|°С,С-3|L нефти|см,П-1|Т нефти на входе|°С,П-1|Т нефти на выходе|°С,П-1|Р нефти на входе|кгс/см²,П-1|Р нефти на выходе|кгс/см²,П-1|Т теплоно-сителя|°С,П-1|Т дымовых газов|°С,П-1|Р на горелку|кгс/см2,П-2|Т нефти на входе|°С,П-2|Т нефти на выходе|°С,П-2|Р нефти на входе|кгс/см²,П-2|Р нефти на выходе|кгс/см²,П-2|Т теплоно-сителя|°С,П-2|Т дымовых газов|°С,П-2|Р на горелку|кгс/см3,БЕВ-1|L воды|см,БЕВ-1|V воды|м3,БЕВ-1|V нефти,БЕВ-1|t воды,Расход пресной воды,Добыча воды за 2ч,Показания влагомера
2591,2022-08-08 22:00:00,6.0,19.0,5.7,18.0,65.0,4.4,48.0,65.0,73.0,0.8,43.0,51.0,39.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,44.3,5.0,4.5,51.4,173.0,0.2,159.0,54.673,0.0,35.0,9.0,0.9763768,0.21
2592,2022-08-09 00:00:00,6.0,19.0,5.7,18.0,65.0,4.4,48.0,65.0,73.0,0.8,43.0,51.0,39.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,43.5,5.0,4.5,51.2,162.0,0.2,181.0,64.087,0.0,35.0,10.0,1.0134436,0.2
2593,2022-08-09 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.8,5.0,4.5,52.0,129.7,0.2,205.0,74.012,0.0,35.0,10.0,0.9703200000000006,0.19
2594,2022-08-09 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.4,5.0,4.5,51.5,136.0,0.2,132.0,43.027,0.0,35.0,10.0,0.9464480000000004,0.2
2595,2022-08-09 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,48.6,5.0,4.5,53.9,236.9,0.2,154.0,52.515,0.0,35.0,10.0,0.9812639999999998,0.21
2596,2022-08-09 08:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.2,5.0,4.5,50.9,232.0,0.2,179.0,63.24,0.0,35.0,10.0,0.9519360000000004,0.21
2597,2022-08-09 10:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,47.1,5.0,4.5,52.2,125.7,0.2,202.0,72.8,0.0,35.0,10.0,0.9913919999999996,0.21
2598,2022-08-09 12:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.1,5.0,4.5,51.8,227.0,0.2,141.0,46.899,0.0,35.0,10.0,0.9895840000000006,0.21
2599,2022-08-09 14:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.4,5.0,4.5,53.1,171.9,0.2,138.0,45.606,0.0,35.0,10.0,1.00224,0.2
2600,2022-08-09 16:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,43.1,5.0,4.5,49.3,216.6,0.2,163.0,56.397,0.0,35.0,10.0,1.0046400000000009,0.2
2601,2022-08-09 18:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.8,5.0,4.5,51.5,227.1,0.2,185.0,65.773,0.0,35.0,10.0,0.9501919999999991,0.21
2602,2022-08-09 20:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,44.5,5.0,4.5,50.6,217.0,0.2,211.0,76.403,0.0,35.0,8.1,1.0443200000000008,0.22
2603,2022-08-09 22:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.2,5.0,4.5,53.0,234.0,0.2,152.0,51.651,0.0,35.0,8.1,1.0152639999999993,0.23
2604,2022-08-10 00:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.5,5.0,4.5,51.7,126.5,0.2,173.0,60.687,0.0,35.0,10.0,0.9591839999999998,0.23
2605,2022-08-10 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.8,5.0,4.5,51.6,226.0,0.2,193.0,69.112,0.0,35.0,10.0,0.898395,0.19
2606,2022-08-10 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.5,5.0,4.5,53.0,124.0,0.2,222.0,80.663,0.0,35.0,10.0,0.8641349999999997,0.2
2607,2022-08-10 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.6,5.0,4.5,52.3,236.0,0.2,141.0,46.899,0.0,35.0,10.0,0.9871350000000004,0.19
2608,2022-08-10 08:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,48.5,5.0,4.5,53.8,142.7,0.2,171.0,59.832,0.0,35.0,10.0,0.9051299999999992,0.2
2609,2022-08-10 10:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,45.0,5.0,4.5,50.0,121.9,0.2,191.0,68.282,0.0,35.0,10.0,0.9547650000000004,0.2
2610,2022-08-10 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,46.1,5.0,4.5,52.0,227.1,0.2,217.0,78.748,0.0,35.0,10.0,0.9241200000000004,0.2
2611,2022-08-10 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,47.1,5.0,4.5,52.9,231.8,0.2,159.0,54.673,0.0,35.0,10.0,0.9617699999999992,0.27
2612,2022-08-10 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.3,5.0,4.5,51.1,120.7,0.2,156.0,53.379,0.0,35.0,9.0,0.8436900000000003,0.27
2613,2022-08-10 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.2,5.0,4.5,50.7,201.0,0.2,184.0,65.353,0.0,35.0,9.0,0.9013349999999996,0.23
2614,2022-08-10 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.1,5.0,4.5,51.0,147.0,0.2,203.0,73.205,0.0,35.0,9.0,0.944445,0.21
2615,2022-08-10 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.3,44.5,5.0,4.5,49.9,134.0,0.2,234.0,85.092,0.0,35.0,8.7,0.9471000000000004,0.23
2616,2022-08-11 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.3,45.0,5.0,4.5,51.4,221.0,0.2,145.0,48.626,0.0,35.0,10.0,0.9649800000000004,0.23
2617,2022-08-11 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.6,5.0,4.5,53.8,136.0,0.2,171.0,59.832,0.0,35.0,10.0,1.2207195,0.19
2618,2022-08-11 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.1,5.0,4.5,52.7,237.0,0.2,190.0,67.866,0.0,35.0,10.0,0.9325949999999996,0.18
2619,2022-08-11 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.9,5.0,4.5,51.3,125.9,0.2,214.0,77.582,0.0,35.0,10.0,0.9672600000000002,0.18
2620,2022-08-11 08:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,45.2,5.0,4.5,50.7,184.0,0.2,188.0,67.031,0.0,35.0,10.0,0.8998949999999994,0.25
2621,2022-08-11 10:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.0,5.0,4.5,50.9,121.2,0.2,138.0,45.606,0.0,35.0,10.0,0.9262350000000006,0.25
2622,2022-08-11 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.9,5.0,4.5,53.3,230.5,0.2,162.0,55.967,0.0,35.0,10.0,0.9273,0.25
2623,2022-08-11 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.9,5.0,4.5,52.5,228.0,0.2,186.0,66.193,0.0,35.0,9.0,0.967545,0.22
2624,2022-08-11 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.3,5.0,4.5,53.0,132.3,0.2,195.0,69.938,0.0,35.0,9.0,0.949875,0.22
2625,2022-08-11 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.6,5.0,4.5,53.2,136.4,0.2,116.0,36.22,0.0,35.0,9.0,0.8939700000000005,0.2
2626,2022-08-11 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.4,5.0,4.5,53.0,134.0,0.2,139.0,46.037,0.0,35.0,8.9,0.9575549999999994,0.22
2627,2022-08-11 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.9,5.0,4.5,51.7,126.0,0.2,162.0,55.967,0.0,35.0,8.9,0.9554250000000004,0.21
2628,2022-08-12 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.9,5.0,4.5,52.6,221.3,0.2,188.0,67.031,0.0,35.0,10.0,0.917235,0.2
2629,2022-08-12 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.6,5.0,4.5,53.8,136.0,0.2,100.0,29.586,0.0,35.0,10.0,0.9735299999999992,0.19
2630,2022-08-12 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.4,5.0,4.5,53.6,142.0,0.2,125.0,40.033,0.0,35.0,10.0,1.2258284999999989,0.2
2631,2022-08-12 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.3,5.0,4.5,53.0,226.0,0.2,148.0,49.922,0.0,35.0,10.0,1.2490335000000004,0.23
2632,2022-08-12 08:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,46.6,5.0,4.5,52.5,235.6,0.2,171.0,59.832,0.0,35.0,10.0,1.2121004999999998,0.18
2633,2022-08-12 10:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,47.2,5.0,4.5,52.8,235.1,0.2,198.0,71.171,0.0,35.0,10.0,1.1738219999999997,0.18
2634,2022-08-12 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.3,5.0,4.5,51.3,124.0,0.2,222.0,80.663,0.0,35.0,10.0,1.227778500000001,0.18
2635,2022-08-12 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.9,5.0,4.5,51.3,123.8,0.2,141.0,46.899,0.0,35.0,9.9,1.3218465,0.18
2636,2022-08-12 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.5,5.0,4.5,51.7,228.9,0.2,168.0,58.546,0.0,35.0,9.0,1.237021499999999,0.18
2637,2022-08-12 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,43.4,5.0,4.5,49.5,205.2,0.2,188.0,67.031,0.0,35.0,9.0,1.3385775000000002,0.18
2638,2022-08-12 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,42.5,5.0,4.5,49.4,184.0,0.2,128.0,41.314,0.0,35.0,9.0,1.194687000000001,0.19
2639,2022-08-12 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.3,5.0,4.5,53.0,237.6,0.2,154.0,52.515,0.0,35.0,9.0,1.3042769999999992,0.18
2640,2022-08-13 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.8,5.0,4.5,51.9,130.9,0.2,184.0,65.353,0.0,35.0,10.0,1.212705,0.18
2641,2022-08-13 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.7,5.0,4.5,50.3,123.8,0.2,138.0,45.606,0.0,35.0,10.0,0.9992640000000012,0.19
2642,2022-08-13 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.8,5.0,4.5,53.3,224.0,0.2,160.0,55.105,0.0,35.0,10.0,0.9228600000000003,0.18
2643,2022-08-13 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.8,5.0,4.5,53.3,224.0,0.2,187.0,66.613,0.0,35.0,10.0,0.9683700000000004,0.19
2644,2022-08-13 08:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,47.9,5.0,4.5,53.2,137.2,0.2,208.0,75.213,0.0,35.0,10.0,0.9684449999999996,0.21
2645,2022-08-13 10:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,46.4,5.0,4.5,52.7,131.6,0.2,236.0,85.804,0.0,35.0,10.0,0.904065,0.17
2646,2022-08-13 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,43.8,5.0,4.5,49.8,208.2,0.2,127.0,40.886,0.0,35.0,10.0,0.9968399999999994,0.17
2647,2022-08-13 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,43.8,5.0,4.5,50.7,121.2,0.2,157.0,53.81,0.0,35.0,10.0,0.9301950000000004,0.17
2648,2022-08-13 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.6,5.0,4.5,52.4,129.7,0.2,183.0,64.932,0.0,35.0,10.0,0.9767699999999994,0.17
2649,2022-08-13 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.2,5.0,4.5,51.5,228.7,0.2,209.0,75.611,0.0,35.0,10.0,0.9662100000000003,0.18
2650,2022-08-13 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,44.2,5.0,4.5,50.8,171.0,0.2,106.0,32.049,0.0,35.0,10.0,0.9508950000000002,0.19
2651,2022-08-13 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.7,5.0,4.5,53.0,236.0,0.2,127.0,40.886,0.0,35.0,10.8,0.9343949999999996,0.17
2652,2022-08-14 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,45.7,5.0,4.5,51.3,124.0,0.2,156.0,53.379,0.0,35.0,10.0,0.9256800000000004,0.18
2653,2022-08-14 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.7,5.0,4.5,50.3,123.8,0.2,181.0,64.087,0.0,35.0,10.0,0.9206549999999996,0.19
2654,2022-08-14 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,41.9,5.0,4.5,53.2,262.0,0.2,206.0,74.413,0.0,35.0,10.0,1.0315999999999983,0.18
2655,2022-08-14 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,45.3,5.0,4.5,50.5,226.0,0.2,138.0,45.606,0.0,35.0,10.0,1.0106720000000011,0.19
2656,2022-08-14 08:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,46.1,5.0,4.5,51.1,123.4,0.2,163.0,56.397,0.0,35.0,10.0,1.0147520000000003,0.22
2657,2022-08-14 10:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,51.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,47.3,5.0,4.5,52.7,132.2,0.2,187.0,66.613,0.0,35.0,10.0,0.9851039999999988,0.22
2658,2022-08-14 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.8,5.0,4.5,52.4,128.7,0.2,205.0,74.012,0.0,35.0,10.0,1.032656,0.22
2659,2022-08-14 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,44.9,5.0,4.5,50.1,118.8,0.2,103.0,30.813,0.0,35.0,10.0,1.031280000000001,0.27
2660,2022-08-14 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.6,5.0,4.5,52.6,129.5,0.2,133.0,43.456,0.0,35.0,10.0,1.0253919999999994,0.27
2661,2022-08-14 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.1,5.0,4.5,52.0,146.6,0.2,153.0,52.083,0.0,35.0,10.0,1.0023840000000006,0.27
2662,2022-08-14 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.1,5.0,4.5,52.0,146.6,0.2,180.0,63.664,0.0,35.0,9.2,0.9363199999999998,0.28
2663,2022-08-14 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.0,5.0,4.5,52.4,236.0,0.2,86.0,23.993,0.0,35.0,9.0,1.0404639999999994,0.27
2664,2022-08-15 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,52.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.7,53.8,4.5,52.4,241.0,0.2,114.0,35.38,0.0,35.0,10.0,1.01992,0.27
2665,2022-08-15 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.2,5.0,4.5,51.2,123.8,0.2,135.0,44.315,0.0,35.0,10.0,0.7994350000000003,0.19
2666,2022-08-15 04:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.8,5.0,4.5,53.7,234.0,0.2,159.0,54.673,0.0,35.0,10.0,0.91947,0.17
2667,2022-08-15 06:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,47.9,5.0,4.5,53.1,226.0,0.2,183.0,64.932,0.0,35.0,10.0,0.9384000000000003,0.21
2668,2022-08-15 08:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.0,45.0,5.0,4.5,50.6,121.8,0.2,205.0,74.012,0.0,35.0,10.0,0.9422549999999998,0.25
2669,2022-08-15 10:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.1,48.2,5.0,4.5,54.1,161.2,0.2,161.0,55.536,0.0,35.0,10.0,0.9288600000000008,0.25
2670,2022-08-15 12:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,48.2,5.0,4.5,54.0,150.0,0.2,170.0,59.404,0.0,35.0,10.0,0.923565,0.25
2671,2022-08-15 14:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,48.3,5.0,4.5,53.6,233.1,0.2,191.0,68.282,0.0,35.0,10.0,0.9437099999999996,0.23
2672,2022-08-15 16:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,44.9,5.0,4.5,50.3,220.5,0.2,217.0,78.748,0.0,35.0,8.6,0.970425,0.23
2673,2022-08-15 18:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.0,5.0,4.5,53.1,134.9,0.2,116.0,36.22,0.0,35.0,9.0,0.9492899999999996,0.22
2674,2022-08-15 20:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,47.3,5.0,4.5,53.4,141.0,0.2,127.0,40.886,0.0,35.0,9.0,0.9342,0.21
2675,2022-08-15 22:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,46.8,5.0,4.5,52.3,236.0,0.2,146.0,49.058,0.0,35.0,9.0,0.9344549999999998,0.2
2676,2022-08-16 00:00:00,6.0,20.0,5.6,20.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,20.2,48.1,5.0,4.5,53.7,148.5,0.2,172.0,60.26,0.0,35.0,10.0,0.987705,0.22
2677,2022-08-16 02:00:00,6.0,19.0,5.6,18.0,65.0,4.4,48.0,65.0,73.0,0.8,44.0,53.0,38.0,9.0,0,0.0,0.0,0.0,0,0,0.0,19.9,46.2,5.0,4.5,51.2,123.8,0.2,191.0,68.282,0.0,35.0,10.0,1.015744,0.19
